region_name,utci_thres,yt_90pop90utci,yt_20pop20utci,cdf_percpoint_chg_20_v90,yt_90pop20utci,cdf_percpoint_chg_20utci_v90,cdf_percent_chg_20utci_v90,yt_20pop90utci,cdf_percpoint_chg_20pop_v90,cdf_percent_chg_20pop_v90
Central,-33,0.9997869363913038,0.9997680356139708,-1.8900777333019647e-5,0.999732359719346,-5.4576671957740075e-5,2.8875358402532294,0.9998295893834732,4.265299216943408e-5,-2.2566792581022224
Eastern,-33,0.9994322871437386,0.99958313510719,1.5084796345143925e-4,0.9994607540318962,2.8466888157607784e-5,0.1887124460037659,0.9996245599092184,1.9227276547983951e-4,1.274612935306453
Northeastern,-33,0.9579679507223804,0.987092485485986,0.02912453476360566,0.9859577356093696,0.027989784886989222,0.9610380084754373,0.9609330239765548,0.0029650732541743885,0.10180671651035528
Western,-33,0.9963038667043088,0.9981869446237168,0.001883077919408005,0.9976477601011396,0.0013438933968308309,0.7136685014358403,0.997213413218373,9.095465140641634e-4,0.4830105566476523
Central,-32,0.9997007879704324,0.9997063000444584,5.5120740259928525e-6,0.999661614828832,-3.917314160040153e-5,-7.106788010406943,0.9997595361832736,5.874821284124199e-5,10.658095766531378
Eastern,-32,0.999267957105612,0.9994788733278628,2.1091622225077877e-4,0.9993331879821729,6.523087656085114e-5,0.3092738712306909,0.9994896195973226,2.2166249171062802e-4,1.0509504169246497
Northeastern,-32,0.9505895679328018,0.9827888849575332,0.032199317024731444,0.9813384174158972,0.03074884948309542,0.9549534687173036,0.954096537075752,0.0035069691429502337,0.10891439530399429
Western,-32,0.9955337508664134,0.9976900036724204,0.002156252806007064,0.9970552040619278,0.001521453195514444,0.7056005637538679,0.9965372479901814,0.0010034971237680157,0.46538936481491966
Central,-31,0.9995809582599072,0.9996480373471898,6.707908728253997e-5,0.999594339807179,1.338154727181795e-5,0.19948910776699008,0.9996609192459772,7.996098606999347e-5,1.1920404601391548
Eastern,-31,0.9990127025649392,0.999362708824708,3.5000625976877586e-4,0.9991966151277516,1.8391256281236057e-4,0.5254550673861047,0.9992934026782354,2.8070011329617284e-4,0.8019859801410734
Northeastern,-31,0.9431044061094224,0.9774557707588252,0.034351364649402805,0.9756084282524448,0.03250402214302239,0.946222150845104,0.9468595282116984,0.0037551221022760206,0.10931507788996392
Western,-31,0.9946466392405132,0.9970689845080076,0.002422345267494408,0.9963264946900674,0.0016798554495541795,0.6934830769569712,0.9957498961202752,0.0011032568797619824,0.45544988758070565
Central,-30,0.9994300934823674,0.999571595689567,1.4150220719955087e-4,0.9995125430637564,8.244958138892144e-5,0.5826734651046711,0.9995193828844204,8.92894020529944e-5,0.6310106663359369
Eastern,-30,0.9987045464904036,0.9992241602907528,5.196138003491502e-4,0.9990251766275624,3.2063013715877275e-4,0.6170546989770633,0.9990322928107204,3.2774632031673523e-4,0.6307498378536306
Northeastern,-30,0.935340760555132,0.97138799135117,0.036047230796038,0.968969438300848,0.033628677745715985,0.9329059959138986,0.939494228717537,0.004153468162404916,0.11522294696938079
Western,-30,0.9936048494871376,0.9963293002807834,0.002724450793645805,0.9954463225863937,0.0018414730992560857,0.6759061692547083,0.9948249174017134,0.0012200679145758508,0.44782160038323926
Central,-29,0.9992193487673954,0.9994616336983878,2.422849309924313e-4,0.9993960105328612,1.7666176546582424e-4,0.7291487949423604,0.9993200767874524,1.0072802005700598e-4,0.41574199288585806
Eastern,-29,0.9982741872247632,0.9990664939186736,7.92306693910394e-4,0.9988167056429408,5.4251841817754e-4,0.6847328469484018,0.99868636462499,4.121774002268097e-4,0.5202245587406649
Northeastern,-29,0.9271486145376676,0.9643093708378638,0.03716075630019622,0.9612550952459592,0.03410648070829159,0.9178091111162745,0.931615695001518,0.004467080463850359,0.12020962188616091
Western,-29,0.992456182482924,0.9954439836947572,0.0029878012118331743,0.9944211923715373,0.001965009888613256,0.6576775860558737,0.9937722178445548,0.0013160353616308296,0.44046951866097284
Central,-28,0.9989268256640986,0.9993316748945,4.048492304014051e-4,0.9992563798416724,3.2955417757374317e-4,0.8140170533286987,0.9990457068481252,1.1888118402658687e-4,0.29364310241794717
Eastern,-28,0.9977310798797588,0.9988536917800026,0.001122611900243764,0.998542370640692,8.112907609331144e-4,0.7226814188919168,0.9982498053575616,5.187254778027395e-4,0.4620701755344865
Northeastern,-28,0.9189043457389724,0.9561134871878632,0.03720914144889076,0.9523351085960238,0.03343076285705138,0.8984556363110598,0.9236711013756708,0.004766755636698372,0.12810711161518815
Western,-28,0.991158176995652,0.9944166293218492,0.0032584523261971476,0.9932473044511578,0.0020891274555058237,0.6411410222913981,0.9925768653569332,0.0014186883612812284,0.4353871774877067
Central,-27,0.9985390124467626,0.9991641460295873,6.251335828246773e-4,0.9990676876733952,5.2867522663258e-4,0.8456996091039478,0.9986686109325144,1.2959848575178068e-4,0.20731326761583915
Eastern,-27,0.9970492101320768,0.9985922694450802,0.0015430593130033587,0.998207882698359,0.001158672566282215,0.7508930839651353,0.9976598368335116,6.106267014347466e-4,0.3957247114799776
Northeastern,-27,0.9102541997138192,0.9469211747867576,0.03666697507293848,0.9423462836322554,0.03209208391843621,0.8752312906804602,0.9154604562177704,0.005206256503951234,0.14198761947487823
Western,-27,0.9896896120753076,0.9932205976909636,0.0035309856156560127,0.9918840370490526,0.0021944249737450017,0.6214766109539376,0.991182675571362,0.001493063496054381,0.4228460998068916
Central,-26,0.998077296422386,0.9989545099868726,8.772135644866674e-4,0.998838524598928,7.612281765420059e-4,0.8677797600946419,0.998215266338114,1.3796991572800898e-4,0.1572820135410776
Eastern,-26,0.996247331219275,0.998278411193449,0.002031079974173955,0.997818137960186,0.001570806740911035,0.7733849778859081,0.9969767754295764,7.294442103014109e-4,0.35914105775085375
Northeastern,-26,0.9019783400307828,0.9365729652912324,0.03459462526044954,0.9312436818996908,0.029265341868907946,0.845950538518065,0.9074730221433712,0.0054946821125884115,0.15883051402410278
Western,-26,0.988017054825966,0.9918340566565256,0.003817001830559552,0.9903750241259254,0.0023579692999593505,0.6177543015780228,0.9895684286898964,0.0015513738639303387,0.4064378097777636
Central,-25,0.9975192697084948,0.9987012880445878,0.0011820183360929937,0.9985602354989777,0.0010409657904828507,0.8806680562364424,0.9976778491781784,1.5857946968356185e-4,0.1341599066963085
Eastern,-25,0.9952677088577562,0.9978986296884924,0.0026309208307362386,0.9973610394245106,0.0020933305667544255,0.7956645986069548,0.9961670508081248,8.993419503686706e-4,0.3418354288209418
Northeastern,-25,0.8936624834798506,0.925443249170536,0.03178076569068544,0.919134755662053,0.025472272182202493,0.8014996375517821,0.8993460085404372,0.005683525060586669,0.17883537218401385
Western,-25,0.9862059172812636,0.990265114269765,0.0040591969885014345,0.9887013641708884,0.002495446889624775,0.6147636827416052,0.9878025427171584,0.001596625435894783,0.3933352927728254
Central,-24,0.9968301634190408,0.9984143094043236,0.001584145985282781,0.9982484986363802,0.0014183352173393615,0.8953311314210596,0.99702764017885,1.9747675980918977e-4,0.1246581827961637
Eastern,-24,0.9942025279263056,0.9974260344118324,0.003223506485526828,0.9967860609936589,0.002583533067353261,0.8014666882021259,0.9952340366913576,0.0010315087650519805,0.31999587085781767
Northeastern,-24,0.885130782421796,0.9138780594512024,0.028747277029406382,0.906695704173421,0.021564921751625055,0.7501552835618379,0.89103158786268,0.005900805440884005,0.2052648476879361
Western,-24,0.98420135668776,0.9885341519346538,0.004332795246893784,0.9868184959853727,0.0026171392976127583,0.6040302272508739,0.9858710560370528,0.0016696993492928414,0.38536308644860673
Central,-23,0.9959804793604236,0.9980897486891316,0.00210926932870803,0.99788399094868,0.0019035115882564124,0.9024507028802963,0.9962061899335468,2.2571057312326115e-4,0.10700889168170545
Eastern,-23,0.9929974654431908,0.9968459759437042,0.00384851050051338,0.9960630108533178,0.0030655454101270463,0.7965537341571788,0.994166166128615,0.0011687006854241844,0.30367610670888984
Northeastern,-23,0.8763305402213016,0.9018614868720488,0.025530946650747177,0.8941854001146036,0.017854859893301933,0.6993418668547255,0.8823688378615169,0.00603829764021524,0.23650896000123545
Western,-23,0.9820331397392884,0.986564485205403,0.004531345466114556,0.9847027893839406,0.0026696496446522167,0.5891516470363785,0.9837564645944376,0.0017233248551491442,0.38031195547463414
Central,-22,0.9950459361206336,0.9976800846007744,0.0026341484801407633,0.9974358805545924,0.0023899444339587905,0.9072929836631977,0.9952849988769232,2.390627562895986e-4,0.09075523194380584
Eastern,-22,0.9916218781830742,0.9961369615203274,0.004515083337253145,0.9952061049458888,0.0035842267628145574,0.7938340214546525,0.992938449921434,0.0013165717383597508,0.2915941168786305
Northeastern,-22,0.8673265077312534,0.8895044653382765,0.022177957607023124,0.8811893593162755,0.013862851585022096,0.6250734098541214,0.8735245075791657,0.00619799984791225,0.2794666649533824
Western,-22,0.9796498100966744,0.9844070780483004,0.00475726795162601,0.9824396312225812,0.002789821125906755,0.5864334643906717,0.9814051785834988,0.001755368486824449,0.3689866756873497
Central,-21,0.993936573878982,0.9971737547093688,0.00323718083038671,0.9968908933216908,0.0029543194427087416,0.9126210729339522,0.9942077742304286,2.712003514465655e-4,0.08377670746745657
Eastern,-21,0.9899797056308366,0.995278775523439,0.005299069892602426,0.9942328559670738,0.004253150336237188,0.8026220492344598,0.9915024354978096,0.0015227298669729938,0.2873579510809521
Northeastern,-21,0.8582456403333184,0.8766963377362197,0.018450697402901284,0.8680734830433122,0.009827842709993817,0.5326542674993107,0.8644826280808436,0.0062369877475252355,0.33803533879128594
Western,-21,0.9770352402787278,0.982055276278698,0.0050200359999702515,0.979968752239725,0.002933511960997226,0.5843607418382278,0.978776830222258,0.0017415899435302418,0.34692777970926153
Central,-20,0.9926285283301056,0.9965064970345509,0.0038779687044452338,0.9961924287335115,0.0035639004034059285,0.9190121620426448,0.9929539622684695,3.254339383639282e-4,0.08391866030040164
Eastern,-20,0.988063978991348,0.9942795455825156,0.0062155665911676206,0.9930462156816564,0.004982236690308395,0.8015740185919978,0.9898059636228907,0.0017419846315427368,0.2802615990017891
Northeastern,-20,0.8487661980137174,0.8636159234903481,0.01484972547663066,0.855071613030868,0.00630541501715054,0.42461492147269053,0.8551065649445532,0.006340366930835728,0.4269686292055502
Western,-20,0.9741910042560572,0.9794035054744192,0.005212501218362031,0.9772253117226452,0.003034307466587949,0.5821212004515263,0.9759550075702556,0.001764003314198348,0.33841782290319844
Central,-19,0.9911310254260924,0.9956768085954938,0.004545783169401352,0.995333031916712,0.004202006490619525,0.9243745981779639,0.9914742943115252,3.4326888543279033e-4,0.0755136953613202
Eastern,-19,0.9858453772574745,0.9930415972385912,0.007196219981116747,0.991556404604067,0.005711027346592568,0.7936148924822474,0.9878459511892582,0.0020005739317837667,0.2780034430622432
Northeastern,-19,0.8391214321807693,0.850694151673549,0.011572719492779715,0.8419283163540581,0.0028068841732887817,0.24254317881289808,0.8454624691819632,0.006341037001193928,0.5479297243098423
Western,-19,0.971169994775435,0.9764610119709992,0.0052910171955642404,0.9742767083074324,0.0031067135319974293,0.5871675364430801,0.9729280606346536,0.0017580658592186715,0.3322736997892499
Central,-18,0.9893735723821973,0.994610501385992,0.005236929003794799,0.9942021477823422,0.004828575400144919,0.9220242238621188,0.989713393963518,3.398215813207317e-4,0.06488947646120258
Eastern,-18,0.9832791407077008,0.9915272725378732,0.008248131830172367,0.9898555641551342,0.006576423447433366,0.7973227856732661,0.9855839021388147,0.002304761431113911,0.2794282970457501
Northeastern,-18,0.829227806237243,0.8371811175197786,0.007953311282535624,0.8284184351452263,-8.093710920167307e-4,-0.10176529790730034,0.8355721319203886,0.00634432568314558,0.7976961365861343
Western,-18,0.9679190355193654,0.9733005579390424,0.005381522419676932,0.9710930167703116,0.003173981250946145,0.5897924422540431,0.9696846087071824,0.0017655731878170045,0.32808061550786904
Central,-17,0.9874035134264064,0.9933096912773816,0.005906177850975136,0.9928501439160836,0.0054466304896771955,0.9221920888782468,0.9877363487017332,3.328352753267927e-4,0.05635375089015311
Eastern,-17,0.9801705108407376,0.9895823793566751,0.00941186851593756,0.987680948501866,0.007510437661128466,0.7979751999733834,0.9828471463192444,0.002676635478506828,0.2843893828281127
Northeastern,-17,0.8185122245012761,0.82305292883236,0.004540704331083889,0.8144033592510211,-0.0041088652502550005,-0.9048960140670937,0.8251574193259605,0.006645194824684397,1.4634722589607934
Western,-17,0.964425828731172,0.9698309013704935,0.005405072639321551,0.9676635467857824,0.0032377180546103723,0.5990147164824733,0.9661525751866664,0.0017267464554944212,0.31946776125309645
Central,-16,0.9850620268803828,0.9916767214184016,0.006614694538018773,0.9911775866804472,0.006115559800064396,0.9245415287001482,0.9853811524431956,3.1912556281277205e-4,0.04824494328174317
Eastern,-16,0.976363145271224,0.9871035692347888,0.010740423963564782,0.98495898809521,0.008595842823985955,0.8003262118093303,0.9794673158847154,0.0031041706134913305,0.2890175121598315
Northeastern,-16,0.8073951133436456,0.8080022085411703,6.070951975247763e-4,0.7996479792110659,-0.007747134132579658,-12.760987344597615,0.8140749052613606,0.006679791917715061,11.002873923150169
Western,-16,0.9606484029888273,0.9660602165789124,0.005411813590085135,0.9639486192914538,0.0033002163026265574,0.6098170692118463,0.962332132357034,0.00168372936820671,0.31112109465326626
Central,-15,0.9822307178209896,0.9897141736547256,0.007483455833735997,0.9891918412742586,0.006961123453269047,0.9302017153475758,0.9825440264012544,3.133085802647928e-4,0.04186683094358271
Eastern,-15,0.9717986179109211,0.9839229256116432,0.012124307700722037,0.9814656943639488,0.009667076453027668,0.7973301809596902,0.9753617319285184,0.0035631140175972353,0.29388185334367933
Northeastern,-15,0.7954984974816998,0.7925504331975142,-0.002948064284185592,0.7843869597489346,-0.011111537732765187,3.769096146366689,0.8022406241315391,0.006742126649839308,-2.2869673114003457
Western,-15,0.9566270449096616,0.9619811712437392,0.0053541263340776135,0.9599410943945312,0.0033140494848696855,0.618971103422911,0.9582627075423736,0.0016356626327120871,0.3054957112800126
Central,-14,0.9788388285330992,0.9872763480952688,0.008437519562169538,0.9867499060506442,0.00791107751754494,0.937607013442084,0.9790526295624064,2.1380102930712575e-4,0.02533932250251887
Eastern,-14,0.9664324123082498,0.9799021668258792,0.013469754517629329,0.9770321028051986,0.010599690496948755,0.786925291257223,0.9705177776696612,0.004085365361411353,0.30329916971125137
Northeastern,-14,0.7826038740521485,0.7764459822015146,-0.006157891850633868,0.7683605617373246,-0.014243312314823897,2.3130176138702,0.7896709031835345,0.007067029131386016,-1.1476377472687451
Western,-14,0.9523774585661716,0.957666697140508,0.005289238574336386,0.9556575022703266,0.0032800437041550223,0.6201353291322377,0.953989048437656,0.0016115898714843535,0.30469222532404894
Central,-13,0.9747188994619717,0.9842599821770186,0.009541082715046945,0.9837326775342148,0.009013778072243128,0.9447332489873271,0.9747875188158762,6.86193539045643e-5,0.007191988158361405
Eastern,-13,0.9604660099420964,0.9748766259158236,0.01441061597372717,0.9714875058646696,0.011021495922573177,0.7648178219908923,0.9651405041193716,0.004674494177275168,0.32437851274348783
Northeastern,-13,0.7691558086810355,0.7601593079391176,-0.008996500741917934,0.7520998193386066,-0.017055989342428912,1.8958470445024165,0.7762474124933593,0.007091603812323766,-0.7882624606788984
Western,-13,0.9478865636314164,0.9530778427137376,0.0051912790823211985,0.9511132598440772,0.0032266962126608068,0.6215609219795674,0.9494680286472186,0.0015814650158021415,0.3046387972451318
Central,-12,0.9699111753212516,0.9804508959667044,0.010539720645452832,0.9799692307709787,0.010058055449727155,0.9543000035837303,0.9698144986124776,-9.66767087740017e-5,-0.009172606374127295
Eastern,-12,0.9538750834267936,0.9690537728077124,0.01517868938091882,0.9650318635685496,0.011156780141756029,0.7350292150902866,0.9591711155794173,0.005296032152623642,0.34891234807672533
Northeastern,-12,0.7550920529335788,0.7438651803011248,-0.011226872632454032,0.7359533473768657,-0.019138705556713154,1.7047227828512124,0.76210450867716,0.007012455743581114,-0.6246134585432
Western,-12,0.943213092396166,0.9482034492190692,0.004990356822903164,0.9462911066470584,0.0030780142508923802,0.6167924178820005,0.9446619012838448,0.001448808887678732,0.29032170225372395
Central,-11,0.9642493464423496,0.9756882506795072,0.011438904237157543,0.9753004227082732,0.01105107626592361,0.96609570609271,0.9639513763810754,-2.979700612741887e-4,-0.026048829074578506
Eastern,-11,0.947024772285773,0.9626832553716936,0.01565848308592066,0.9580382304843116,0.011013458198538606,0.7033540949085526,0.952973519997444,0.005948747711670976,0.379905746874025
Northeastern,-11,0.7406492914927896,0.7275775637111648,-0.013071727781624798,0.7193864372885456,-0.02126285420424401,1.6266292076655429,0.7475825989007129,0.006933307407923306,-0.5304048189918399
Western,-11,0.93829873839751,0.9431817616364933,0.004883023238983264,0.9412224110422894,0.0029236726447794403,0.598742316325368,0.9397189444792952,0.0014202060817851692,0.2908456528420869
Central,-10,0.9580388635947636,0.9702330493530588,0.012194185758295117,0.9699361040426392,0.011897240447875546,0.9756486151428705,0.957500017073039,-5.388465217246452e-4,-0.04418880705979847
Eastern,-10,0.939950510948514,0.9559512185044814,0.016000707555967386,0.9505266370039084,0.010576126055394375,0.6609786485004571,0.9465415222240724,0.006591011275558389,0.41191998869451896
Northeastern,-10,0.7256812947224021,0.7111785829858001,-0.014502711736602003,0.7027938732747608,-0.02288742144764122,1.5781477190833113,0.7322866625502622,0.006605367827860142,-0.4554574308465008
Western,-10,0.9331405825366144,0.937886793568404,0.004746211031789627,0.9359550648899116,0.0028144823532972874,0.5929956199684713,0.9345459063404428,0.0014053238038284066,0.2960938303028867
Central,-9,0.9510583016917402,0.9637400501921388,0.012681748500398604,0.9635967161266206,0.012538414434880352,0.9886976101510176,0.9503671082368158,-6.911934549244103e-4,-0.05450300917911163
Eastern,-9,0.93237481343108,0.948767170950478,0.01639235751939805,0.9426113214974312,0.010236508066351235,0.6244683264282009,0.9396459789623356,0.007271165531255619,0.4435704579192601
Northeastern,-9,0.7100366007126513,0.6945070968639412,-0.015529503848710102,0.68604654791532,-0.02399005279733124,1.5448048457339403,0.7167526184767198,0.006716017764068494,-0.4324682764817585
Western,-9,0.9276953260414832,0.932297107984075,0.004601781942591754,0.9303854759013012,0.0026901498598179696,0.5845887296221731,0.9290696574992434,0.001374331457760225,0.29865201674162606
Central,-8,0.943112847048126,0.9561031453028258,0.012990298254699773,0.956074035034048,0.01296118798592194,0.9977590761807721,0.9422601900708848,-8.526569772412396e-4,-0.06563798309501909
Eastern,-8,0.9242635550396388,0.9411385469003036,0.01687499186066488,0.9341874989918448,0.009923943952206082,0.5880858511901573,0.932285263343701,0.008021708304062236,0.4753607213737749
Northeastern,-8,0.6943317136320825,0.6778062567004403,-0.016525456931642202,0.6693224607097175,-0.025009252922365,1.5133773925777754,0.7011997858691231,0.006868072237040668,-0.41560558751570686
Western,-8,0.9218913142288784,0.9263772100703086,0.004485895841430221,0.9244384532020172,0.0025471389731388516,0.5678105473636582,0.92321551433036,0.0013242001014815985,0.2951918966222383
Central,-7,0.9339885082293388,0.9471504707990832,0.013161962569744445,0.947321950925226,0.01333344269588721,1.0130284617688359,0.9330154001556016,-9.731080737371833e-4,-0.07393335671490801
Eastern,-7,0.9153866102880998,0.9329534771346114,0.017566866846511653,0.9251311437083156,0.009744533420215862,0.5547109513243044,0.9242632517507032,0.008876641462603474,0.5053059000311234
Northeastern,-7,0.6785216272287597,0.661585486808935,-0.01693614041982472,0.6531774265895284,-0.025344200639231373,1.4964566903073466,0.6852594723617121,0.006737845132952391,-0.39783828935814436
Western,-7,0.9155846734650368,0.919967960664436,0.004383287199399177,0.9179927668487408,0.0024080933837039575,0.5493806985848515,0.9169176740197555,0.001333000554718744,0.3041097911406444
Central,-6,0.9236963091682,0.936879416805474,0.013183107637274039,0.9371759462677072,0.013479637099507169,1.022493138218391,0.9226587438979056,-0.001037565270294416,-0.07870414919171217
Eastern,-6,0.9058198958438456,0.9239062345226382,0.018086338678792613,0.9150838386767792,0.009263942832933636,0.5122066437800482,0.9155563962366556,0.009736500392810044,0.5383345167713083
Northeastern,-6,0.6626502927947882,0.6456010626995214,-0.01704923009526671,0.6373747241599991,-0.02527556863478908,1.4825049866507582,0.6693209567380358,0.006670663943247668,-0.391258954567081
Western,-6,0.908771793862464,0.9129197136535618,0.004147919791097854,0.9109746112427156,0.0022028173802516315,0.5310655680901195,0.9101446191188556,0.0013728252563915966,0.3309671655989864
Central,-5,0.9120885485121816,0.9254844616190596,0.013395913106878043,0.9258731066951968,0.013784558183015272,1.0290122123842145,0.910999798281482,-0.0010887502306995422,-0.08127480538378011
Eastern,-5,0.8953947962869231,0.9141969425743915,0.018802146287468458,0.9043775479731148,0.00898275168619167,0.47775139863573085,0.9060660443529484,0.010671248066025263,0.5675547835268998
Northeastern,-5,0.6465664503624126,0.6302559398426295,-0.01631051051978305,0.6223439216877592,-0.024222528674653354,1.4850870943171155,0.6530373078903705,0.006470857527957952,-0.3967293065480345
Western,-5,0.9012079973025482,0.9051880071971546,0.003980009894606451,0.9032030802699674,0.001995082967419237,0.5012758812793137,0.9026151714546714,0.001407174152123214,0.3535604657742584
Central,-4,0.8993002853010652,0.912635469580756,0.013335184279690826,0.9130567119642974,0.01375642666323218,1.0315887935784207,0.8981659763351603,-0.00113430896590494,-0.08506136414121146
Eastern,-4,0.8842621710616515,0.9038940067336227,0.019631835671971243,0.8931705891641197,0.00890841810246823,0.4537740765213797,0.8958794160330107,0.011617244971359186,0.5917554102159359
Northeastern,-4,0.6296235501771056,0.615098026970957,-0.014525523206148638,0.6073440106387764,-0.022279539538329174,1.5338201056260934,0.6362120304285683,0.006588480251462747,-0.45357954807946954
Western,-4,0.8929669535229054,0.8965587442021354,0.003591790679229989,0.8946709418881258,0.0017039883652203436,0.4744119347137584,0.8943709829850686,0.0014040294621631144,0.39089957838637507
Central,-3,0.8851962220437921,0.8991469464680868,0.01395072442429468,0.8996058468220317,0.014409624778239594,1.0328943745133232,0.8840561400280004,-0.0011400820157917435,-0.0817220655442331
Eastern,-3,0.8722928338801618,0.8930149799542015,0.02072214607403977,0.881487071321755,0.0091942374415932,0.4436913729274175,0.8849290150321767,0.012636181152014925,0.6097911435845558
Northeastern,-3,0.6124563633241485,0.5999792385237716,-0.012477124800376993,0.5923900926252208,-0.020066270698927746,1.6082447695258646,0.619123721230686,0.006667357906537497,-0.5343665318099603
