stats,year,utci_thres,shrtime_4,shrtime_8,shrtime_12,shrtime_16,shrtime_20,shrtime_24,shrtime_28,shrtime_32,shrtime_36
cdf_comp,1990,4,1,1,1,1,0.9998911135847964,0.9993242243445973,0.9990027217162848,0.9983876720986677,0.9953843674482035
cdf_comp,1990,3,1,1,1,1,0.9999240660945939,0.9994169571928495,0.9991766920540291,0.9985814573933409,0.9982145675870002
cdf_comp,1990,2,1,1,1,1,0.9999670794395042,0.999844758342926,0.9993675635723851,0.9990491121023872,0.9984999866739462
cdf_comp,1990,1,1,1,1,1,1,0.9999031808360573,0.9994351491252508,0.999200567767207,0.9988965989156803
cdf_comp,1990,0,1,1,1,1,1,0.9999481910123253,0.9998911135847964,0.999376515766728,0.9991766920540291
cdf_comp,1990,-1,1,1,1,1,1,0.9999670794395042,0.9999031808360573,0.9994876897519349,0.9992439069949948
cdf_comp,1990,-2,1,1,1,1,1,1,0.9999240660945939,0.9999031808360573,0.9993947076991293
cdf_comp,1990,-3,1,1,1,1,1,1,0.9999670794395042,0.9999167944335218,0.9998307006501677
cdf_comp,1990,-4,1,1,1,1,1,1,1,0.9999240660945939,0.9999031808360573
cdf_comp,1990,-5,1,1,1,1,1,1,1,1,0.9999240660945939
cdf_comp,1990,-6,1,1,1,1,1,1,1,1,0.9999481910123253
cdf_comp,1990,-7,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-8,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-9,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-10,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-11,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-12,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-13,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-14,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-15,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-16,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-17,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-18,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-19,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-20,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-21,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-22,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-23,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-24,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-25,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-26,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-27,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-28,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-29,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-30,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-31,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-32,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-33,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-34,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-35,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-36,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-37,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-38,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-39,1,1,1,1,1,1,1,1,1
cdf_comp,1990,-40,1,1,1,1,1,1,1,1,1
cdf_comp,2020,40,0,0,0,0,0,0,0,0,0
cdf_comp,2020,39,0.003335271168302234,0,0,0,0,0,0,0,0
cdf_comp,2020,38,0.041115494718082624,3.8407533899242896e-4,0,0,0,0,0,0,0
cdf_comp,2020,37,0.15035762194190427,0.002767003350447994,0,0,0,0,0,0,0
cdf_comp,2020,36,0.40833002060747636,0.03843430904744216,0.0014021126899792513,0,0,0,0,0,0
cdf_comp,2020,35,0.5685196021365428,0.13169573280042157,0.007531246605967157,3.8407533899242896e-4,0,0,0,0,0
cdf_comp,2020,34,0.6886248651373417,0.25255360453672593,0.04978963575656481,0.0038620242673191862,0,0,0,0,0
cdf_comp,2020,33,0.7443990995590677,0.47696643604788347,0.15060137047035427,0.019856323928936437,0.0014021126899792513,0,0,0,0
cdf_comp,2020,32,0.7820924824049484,0.6277870506107911,0.2374105612160926,0.08812681769315922,0.008347070206637053,3.8407533899242896e-4,0,0,0
cdf_comp,2020,31,0.828136241229434,0.7204118524891372,0.39117416334441935,0.1655185100121883,0.059776461131952785,0.0073837987453729825,0,0,0
cdf_comp,2020,30,0.8704812022893658,0.7678170437514747,0.5838110280809603,0.24984852824464399,0.1350650084871683,0.05997470314167719,0.010211762296123639,0,0
cdf_comp,2020,29,0.912555166273269,0.7988901247733139,0.6996687953484515,0.36018249498100363,0.21359353733134467,0.12914674190175734,0.07093523883592656,0.03081479752756522,0.0020411817987148195
cdf_comp,2020,28,0.9490560360122453,0.8413717618519307,0.76115982881108,0.5802284739362669,0.28730474201113665,0.1987005692410948,0.13076852795322258,0.09077592854962235,0.06006072542630336
cdf_comp,2020,27,0.9704638301367268,0.8796341065673043,0.7947816800793283,0.6965300731852981,0.4338932864392997,0.2785487149148471,0.19179632808329672,0.1359759612928123,0.11364080987048308
cdf_comp,2020,26,0.9790320460571704,0.9281674607152329,0.8269940448604168,0.7592984505172794,0.6283013990412105,0.3688107443622787,0.26971742132840415,0.19584426591706727,0.14151045342866964
cdf_comp,2020,25,0.9849623161252604,0.9614381419135168,0.8667567607209073,0.7954389389576046,0.7144611500222224,0.5371692173960376,0.35152547254566,0.2634293335396819,0.19848230805404155
cdf_comp,2020,24,0.9877202807569666,0.9733430411766957,0.9078613271345722,0.8250742579087545,0.7728932130704189,0.6739261271976322,0.4863568905318325,0.3404844950629098,0.25140901308777586
cdf_comp,2020,23,0.9905283254268682,0.9816986887382684,0.9487053393416648,0.8603428409688749,0.805054731548208,0.7428486042453044,0.636982516702814,0.4406798878502417,0.32458999039849756
cdf_comp,2020,22,0.9920188113509554,0.9866326898033047,0.9672933942267228,0.9030961009735531,0.8307206247498204,0.7919551848690387,0.7190014272269285,0.5915061511108806,0.404769278941167
cdf_comp,2020,21,0.9939685709025823,0.9900145466804529,0.9764694469321538,0.936240890030639,0.8652975432273013,0.818166000879913,0.7808379660143533,0.6948495976458282,0.5330011845575902
cdf_comp,2020,20,0.9961740423467463,0.9921268828136575,0.9844723317156662,0.9628770674233696,0.9027377416519309,0.8450627084080609,0.8129822696043831,0.7674969696020466,0.6626562530891316
cdf_comp,2020,19,0.9975014662542946,0.9941497183803232,0.9893798705575239,0.974906916040838,0.9359152434088043,0.8860198550441458,0.8351533560453775,0.8023703724969529,0.7408135044251127
cdf_comp,2020,18,0.9984375734170231,0.9959512196758007,0.9921875180533664,0.9827807072195236,0.9594248625954277,0.9143059857516735,0.8712025746892639,0.8323390649107262,0.7927843037710449
cdf_comp,2020,17,0.9990974921579386,0.9971929743423311,0.9946063281333647,0.9875434420159894,0.9739842887249682,0.9407416985646916,0.9041388473652547,0.8607977015513122,0.8267530284080712
cdf_comp,2020,16,0.9998656789426562,0.9979433203892569,0.9958786371194415,0.9920365838871411,0.9823483892738419,0.9614796686679318,0.9232262222562285,0.8888216171425651,0.8533494803711605
cdf_comp,2020,15,0.9999858261015024,0.9987317871221503,0.9970505894480273,0.9947159882923037,0.9871522135320716,0.9745814860593991,0.945986622728357,0.9126808899163813,0.8779074023744557
cdf_comp,2020,14,1,0.9996959371805758,0.9978151695713383,0.995849647424977,0.9916352575536569,0.9830749249365099,0.9646925460362445,0.9275685302576345,0.9029480232510669
cdf_comp,2020,13,1,0.9998656789426562,0.9983288239501189,0.9969912941692858,0.9945794767598454,0.9882197411779537,0.9763723719754754,0.9498424246020813,0.918099495487846
cdf_comp,2020,12,1,0.9999533581251253,0.9988288380076735,0.9976615956017699,0.9961612525396674,0.9915719062852802,0.9849452978186013,0.9687552876304046,0.9326085607490482
cdf_comp,2020,11,1,0.9999858261015024,0.9997708064966699,0.9980924010765391,0.9969578392755494,0.9945674732771664,0.9882131697526102,0.98024410494202,0.9497958950592638
cdf_comp,2020,10,1,1,0.9998656789426562,0.9988288380076735,0.9975278723114446,0.9962086767270829,0.9911229551714212,0.9858367850834839,0.9707577108575416
cdf_comp,2020,9,1,1,0.9999533581251253,0.9990365480050726,0.9979606395853547,0.9969578392755494,0.9943064296237736,0.9890365035536728,0.981791479029338
cdf_comp,2020,8,1,1,1,0.999768367286286,0.9985315391828337,0.9974413926748715,0.9959943471620301,0.9917118599929186,0.9872468974206763
cdf_comp,2020,7,1,1,1,0.9998656789426562,0.9988481149910532,0.9978987285744253,0.9969424377481415,0.9943108065621435,0.9895223677838849
