stats,utci_thres,year,shrtime_4,shrtime_8,shrtime_12,shrtime_16,shrtime_20,shrtime_24,shrtime_28,shrtime_32,shrtime_36
cdf_comp_diff,10,2020,0,0,-8.217672042309943e-5,-5.373355262201507e-4,-0.0010825804813539008,-9.286729360317159e-4,-2.0723139479306152e-4,0.005314647580015208,0.02594897584162592
cdf_comp_diff,9,2020,0,0,-2.9386016035637397e-5,-7.646495218709415e-4,-9.670607506455653e-4,-0.0012943300254787404,2.829888178097484e-4,0.0031741924662703758,0.012192489587712685
cdf_comp_diff,8,2020,0,0,-1.4173898497560344e-5,-6.035015054575155e-4,-7.95635649176285e-4,-0.0010814926810233105,-0.0010579854422640977,0.00037709479887504394,0.006209268375048871
cdf_comp_diff,7,2020,0,0,0,-7.72755791166313e-5,-4.399031795508934e-4,-8.090107499499899e-4,-0.0011336975274838235,6.567305951000746e-4,0.00348018132646577
cdf_comp_diff,6,2020,0,0,0,-1.3721314378933869e-5,-7.773078808770428e-4,-7.832495209413315e-4,-9.7834616309167e-4,-6.712959634559423e-4,0.001106676673100715
cdf_comp_diff,5,2020,0,0,0,-1.4173898497560344e-5,-5.274477905505837e-4,-7.102894169089824e-4,-8.581921316881402e-4,-8.467947995731695e-4,6.319909878529373e-4
cdf_comp_diff,4,2020,0,0,0,0,-7.042674134927207e-5,-3.626187242278256e-4,-6.77328939532762e-4,-7.911944523271153e-4,-1.3250232332184808e-4
cdf_comp_diff,3,2020,0,0,0,0,-2.9386016035637397e-5,-6.594820881594687e-4,-5.268150608411792e-4,-6.000869122053665e-4,-6.109553402472434e-4
cdf_comp_diff,2,2020,0,0,0,0,-4.664187487468663e-5,-3.747423155175955e-5,-1.8198170522654156e-4,-6.753298923377615e-4,-7.7579430889263e-4
cdf_comp_diff,1,2020,0,0,0,0,0,-5.838715193773325e-5,-5.116887970949557e-4,-5.791064829718806e-4,-3.3687549026228947e-4
cdf_comp_diff,0,2020,0,0,0,0,0,2.9292030531369306e-5,-6.0083298132118657e-5,-2.001736376278096e-4,-4.8232246326107564e-4
cdf_comp_diff,-1,2020,0,0,0,0,0,0,-1.0497588856739348e-5,-6.087075261318464e-4,-3.0847562530211814e-4
cdf_comp_diff,-2,2020,0,0,0,0,0,0,2.9292030531369306e-5,-2.584149079432052e-5,-1.6987919260702533e-4
cdf_comp_diff,-3,2020,0,0,0,0,0,0,3.292056049575276e-5,-1.0497588856739348e-5,-6.207747773927519e-4
cdf_comp_diff,-4,2020,0,0,0,0,0,0,0,2.9292030531369306e-5,-5.1115490865560886e-5
cdf_comp_diff,-5,2020,0,0,0,0,0,0,0,0,-1.0497588856739348e-5
cdf_comp_diff,-6,2020,0,0,0,0,0,0,0,0,-2.775344769578858e-5
cdf_comp_diff,-7,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-8,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-9,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-10,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-11,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-12,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-13,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-14,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-15,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-16,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-17,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-18,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-19,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-20,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-21,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-22,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-23,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-24,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-25,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-26,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-27,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-28,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-29,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-30,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-31,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-32,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-33,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-34,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-35,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-36,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-37,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-38,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-39,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff,-40,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,40,2020,-1,-1,-1,-1,-1,-1,-1,-1,-1
cdf_comp_diff_ratio,39,2020,Inf,NA,NA,NA,NA,NA,NA,NA,NA
cdf_comp_diff_ratio,38,2020,Inf,Inf,NA,NA,NA,NA,NA,NA,NA
cdf_comp_diff_ratio,37,2020,1.3280440771282755,Inf,NA,NA,NA,NA,NA,NA,NA
cdf_comp_diff_ratio,36,2020,0.1046413068607281,15.714580477751035,Inf,NA,NA,NA,NA,NA,NA
cdf_comp_diff_ratio,35,2020,0.26171085257246407,4.105314082142282,13.801159072066543,Inf,NA,NA,NA,NA,NA
cdf_comp_diff_ratio,34,2020,0.12320877270774097,0.669143155461229,9.07028209557021,Inf,NA,NA,NA,NA,NA
cdf_comp_diff_ratio,33,2020,0.09444922881665888,0.2658248282799837,2.3452817701356627,4.300948662748964,Inf,NA,NA,NA,NA
cdf_comp_diff_ratio,32,2020,0.07909486471258438,0.1570772865609263,1.3228221228415464,2.728753353815912,13.186118247152391,NA,NA,NA,NA
cdf_comp_diff_ratio,31,2020,0.07223033596525974,0.10647340242695512,0.28196709725413194,1.5289605477824177,6.067938478530355,-9269706719382.5,-1,-1,-1
cdf_comp_diff_ratio,30,2020,0.06360964572157542,0.07856401855452808,0.24778561310771022,0.7091048619325212,1.8141580539267843,6.806035702739563,Inf,NA,NA
cdf_comp_diff_ratio,29,2020,0.05078606884710271,0.07111702768365208,0.13680303234103453,0.22184897306873944,1.140137376635157,2.1921613992725164,9.800710780253372,Inf,Inf
cdf_comp_diff_ratio,28,2020,0.04506440417629834,0.0668348733283203,0.08990574208533454,0.18193244646588716,0.359882236994843,1.4350283148925715,1.7936270274481987,4.98708595109838,79.5317635767206
cdf_comp_diff_ratio,27,2020,0.019861716084727195,0.06822376000857111,0.07758558908457502,0.12049631683974299,0.08606781142066827,0.4489214837907192,1.1808893919166252,1.1421405862298446,3.0011806828283225
cdf_comp_diff_ratio,26,2020,0.009165722760486012,0.05813550297740569,0.06293222511786144,0.08877825414464886,0.05078918527895821,0.15962440345072312,0.5688738775154993,1.0314381475841916,1.0826003675594877
cdf_comp_diff_ratio,25,2020,0.0023814002173357515,0.04413364364634677,0.07071673943762648,0.07621903844934934,0.07532364966913271,0.023821913149725538,0.2727410026976234,0.7839087239166614,0.9230708449146261
cdf_comp_diff_ratio,24,2020,6.410826561124637e-4,0.021441873943346793,0.055877601985899306,0.0608446471528592,0.08449566019887651,0.028601470291234783,0.026602291901943024,0.34771361718400245,0.7231618610164785
cdf_comp_diff_ratio,23,2020,-0.0029759530416552738,0.007531671005599085,0.048340936893991875,0.06977816679160291,0.07456515292716676,0.04571126400684314,0.019108755373824643,0.12548619420096216,0.40446865165191725
cdf_comp_diff_ratio,22,2020,-0.0012338930642268424,0.003074701225679515,0.03871903614968059,0.052865833428495414,0.06368777900106377,0.07458444554839526,0.05490401061425482,0.04560767334215937,0.2137878806114191
cdf_comp_diff_ratio,21,2020,-0.0021856685027934844,-4.171939688048858e-4,0.01275945513213416,0.046572270016282884,0.06418676240878517,0.05662408039745536,0.06724650292445104,0.0654307932366728,0.15354225858965886
cdf_comp_diff_ratio,20,2020,-0.0016136659037522037,-0.0012791746422489059,0.002506976323174716,0.04355224430849681,0.05037988827183802,0.057636230175488114,0.06326867940746662,0.07019470182053139,0.1327397511839137
cdf_comp_diff_ratio,19,2020,-0.0011787162735275693,-0.002195782004610417,3.179408423955533e-4,0.0194621279392972,0.04382401737472356,0.06683828710547021,0.06420076440208841,0.06528570057030113,0.08291204787588287
cdf_comp_diff_ratio,18,2020,-6.995507737329388e-4,-0.0019440653392195262,3.4588442421242154e-5,0.0035456756135165022,0.03647263946395481,0.05054002246291393,0.06949198448923914,0.06816881468354548,0.08477742405403392
cdf_comp_diff_ratio,17,2020,-8.049135731707767e-4,-0.0014883444108540367,-9.817126801092196e-4,8.37484688981706e-4,0.022259967454605057,0.04660664578183315,0.059206390806304,0.07316876263415875,0.07288694214613163
cdf_comp_diff_ratio,16,2020,-2.48653458376226e-5,-9.48893423085329e-4,-0.0020113140842546147,5.1045283549067984e-5,0.002716418583116348,0.032866913367470434,0.051039268967222544,0.06845762775260258,0.07914219643931147
cdf_comp_diff_ratio,15,2020,-4.481015895645212e-5,-0.0011691667902760862,-0.0012757104756375608,-5.217168413111902e-4,0.0021405168052120237,0.021114171526421765,0.03833554171455439,0.060288204749857285,0.07001731458468825
cdf_comp_diff_ratio,14,2020,-1.4173898497560344e-5,-7.65449271379713e-4,-9.99298245015976e-4,-0.0012531332004961937,3.3428901325476505e-4,0.0038083710314853864,0.037440675927183774,0.0454983184697191,0.06349602364834182
cdf_comp_diff_ratio,13,2020,0,-6.47348534426667e-5,-8.047386484155321e-4,-0.0015976106928218396,2.483732809093101e-4,0.0024104648292778423,0.013920461872557858,0.036237707117295,0.06028234105033585
cdf_comp_diff_ratio,12,2020,0,-2.9387692470608376e-5,-8.650194385651845e-4,-0.001188548987401548,-9.523130324043247e-4,-4.2192134359617204e-4,0.004666602662349179,0.03663909611990798,0.04460609275743749
cdf_comp_diff_ratio,11,2020,0,-1.4173898497560344e-5,-9.074239609912771e-4,-9.662019659609989e-4,-0.0015652986460836212,1.8723536146055786e-4,0.0031076455635393775,0.010507941004157197,0.03753896945904129
cdf_comp_diff_ratio,10,2020,0,0,-8.218245515343708e-5,-5.377751279435748e-4,-0.001084508336334594,-9.321458294479652e-4,-2.0917568562429128e-4,0.00542558192487939,0.027870490767545424
cdf_comp_diff_ratio,9,2020,0,0,-2.9387692470608376e-5,-7.649276170386143e-4,-9.683433769787792e-4,-0.0012971559105562685,2.849278455583531e-4,0.0032222794943488823,0.012625438339073616
