stats_type,popgrp,age_group_m3,region_name,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,1,0_14,Central,0.0826502174156943,0.9859625789210894,0.954225627017296,-14
within-group,4,0_14,Eastern,0.09088950033559848,0.9742682676059122,0.954225627017296,-14
within-group,7,0_14,Northeastern,0.02210076503742415,0.7656737059275713,0.954225627017296,-14
within-group,10,0_14,Western,0.08125534190741358,0.954442867890789,0.954225627017296,-14
within-group,1,0_14,Central,0.0826502174156943,0.9825438107291096,0.948561890688931,-13
within-group,4,0_14,Eastern,0.09088950033559848,0.9682724943330028,0.948561890688931,-13
within-group,7,0_14,Northeastern,0.02210076503742415,0.7499749967698374,0.948561890688931,-13
within-group,10,0_14,Western,0.08125534190741358,0.9499157847315808,0.948561890688931,-13
within-group,1,0_14,Central,0.0826502174156943,0.97838969980327,0.9423375581621436,-12
within-group,4,0_14,Eastern,0.09088950033559848,0.961418095567044,0.9423375581621436,-12
within-group,7,0_14,Northeastern,0.02210076503742415,0.7341934560176038,0.9423375581621436,-12
within-group,10,0_14,Western,0.08125534190741358,0.945157317675168,0.9423375581621436,-12
within-group,1,0_14,Central,0.0826502174156943,0.9733352642012628,0.9355115001287764,-11
within-group,4,0_14,Eastern,0.09088950033559848,0.9538692098058156,0.9355115001287764,-11
within-group,7,0_14,Northeastern,0.02210076503742415,0.718059214401646,0.9355115001287764,-11
within-group,10,0_14,Western,0.08125534190741358,0.940169775247462,0.9355115001287764,-11
within-group,1,0_14,Central,0.0826502174156943,0.9675728480360284,0.9282449128802728,-10
within-group,4,0_14,Eastern,0.09088950033559848,0.9458981709058404,0.9282449128802728,-10
within-group,7,0_14,Northeastern,0.02210076503742415,0.7018749508464002,0.9282449128802728,-10
within-group,10,0_14,Western,0.08125534190741358,0.9349181413891456,0.9282449128802728,-10
within-group,1,0_14,Central,0.0826502174156943,0.9608412446512568,0.920493383144508,-9
within-group,4,0_14,Eastern,0.09088950033559848,0.9376343887479504,0.920493383144508,-9
within-group,7,0_14,Northeastern,0.02210076503742415,0.6856256524580908,0.920493383144508,-9
within-group,10,0_14,Western,0.08125534190741358,0.9293603576244523,0.920493383144508,-9
within-group,1,0_14,Central,0.0826502174156943,0.9530839129369904,0.9122144162000172,-8
within-group,4,0_14,Eastern,0.09088950033559848,0.9290156027859022,0.9122144162000172,-8
within-group,7,0_14,Northeastern,0.02210076503742415,0.6694460415162157,0.9122144162000172,-8
within-group,10,0_14,Western,0.08125534190741358,0.9234528828526004,0.9122144162000172,-8
within-group,1,0_14,Central,0.0826502174156943,0.9443683664464512,0.9034353822014192,-7
within-group,4,0_14,Eastern,0.09088950033559848,0.9200773197498828,0.9034353822014192,-7
within-group,7,0_14,Northeastern,0.02210076503742415,0.6535702568082158,0.9034353822014192,-7
within-group,10,0_14,Western,0.08125534190741358,0.9171079495268568,0.9034353822014192,-7
within-group,1,0_14,Central,0.0826502174156943,0.934486198586129,0.8940374741282422,-6
within-group,4,0_14,Eastern,0.09088950033559848,0.9107163569402512,0.8940374741282422,-6
within-group,7,0_14,Northeastern,0.02210076503742415,0.6379617569321352,0.8940374741282422,-6
within-group,10,0_14,Western,0.08125534190741358,0.9102399209928964,0.8940374741282422,-6
within-group,1,0_14,Central,0.0826502174156943,0.92358949279381,0.8839872110492923,-5
within-group,4,0_14,Eastern,0.09088950033559848,0.9008391519007314,0.8839872110492923,-5
within-group,7,0_14,Northeastern,0.02210076503742415,0.6226430201718638,0.8839872110492923,-5
within-group,10,0_14,Western,0.08125534190741358,0.902721650292182,0.8839872110492923,-5
within-group,1,0_14,Central,0.0826502174156943,0.9114834109502156,0.873216915364673,-4
within-group,4,0_14,Eastern,0.09088950033559848,0.8905142882104188,0.873216915364673,-4
within-group,7,0_14,Northeastern,0.02210076503742415,0.6074390234459124,0.873216915364673,-4
