stats_type,popgrp,age_group_m3,Prov_En_1990,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,61,0_14,Shaanxi,0.00494501940169968,0.9847479409049285,0.9773996567850232,-19
within-group,64,0_14,Shandong,0.0132681820105458,0.9885291019713052,0.9773996567850232,-19
within-group,67,0_14,Shanghai,0.00175819768793889,0.9960360407128634,0.9773996567850232,-19
within-group,70,0_14,Shanxi,0.00408244315435452,0.9619138700308438,0.9773996567850232,-19
within-group,73,0_14,Sichuan,0.01337774208945019,0.9973146274467768,0.9773996567850232,-19
within-group,76,0_14,Tianjin,0.00134811687091403,0.9724457500229468,0.9773996567850232,-19
within-group,79,0_14,Tibet,6.44329308226729e-4,0.8331984728132255,0.9773996567850232,-19
within-group,82,0_14,Xinjiang,0.0041901189572254496,0.9169628709112664,0.9773996567850232,-19
within-group,85,0_14,Yunnan,0.006666392519298,0.9998189427383218,0.9773996567850232,-19
within-group,88,0_14,Zhejiang,0.00606367244250025,0.9988692650451246,0.9773996567850232,-19
within-group,1,0_14,Anhui,0.00815903213514205,0.9973307380399364,0.9745901498687208,-18
within-group,4,0_14,Beijing,0.00187020855252295,0.9648664726113382,0.9745901498687208,-18
within-group,7,0_14,Fujian,0.00576178991622385,0.9999909891810772,0.9745901498687208,-18
within-group,10,0_14,Gansu,0.00347206328980528,0.9498358306039972,0.9745901498687208,-18
within-group,13,0_14,Guangdong,0.01713953789737434,0.9999976069256182,0.9745901498687208,-18
within-group,16,0_14,Guangxi,0.00854635802776593,0.9999977097328616,0.9745901498687208,-18
within-group,19,0_14,Guizhou,0.00666968621359777,0.9996010422391806,0.9745901498687208,-18
within-group,22,0_14,Hainan,0.00145309002585493,1,0.9745901498687208,-18
within-group,25,0_14,Hebei,0.01047287258744416,0.9732022455487064,0.9745901498687208,-18
within-group,28,0_14,Heilongjiang,0.00234773793585919,0.7767064644830244,0.9745901498687208,-18
within-group,31,0_14,Henan,0.0158942652598008,0.9949518536379948,0.9745901498687208,-18
within-group,34,0_14,Hubei,0.0067778895560246,0.9991167842115602,0.9745901498687208,-18
within-group,37,0_14,Hunan,0.00922473636990096,0.9995493625297104,0.9745901498687208,-18
within-group,40,0_14,Inner Mongolia,0.0023695344847058,0.8125114292784791,0.9745901498687208,-18
within-group,43,0_14,Jiangsu,0.00900905712673314,0.9948724265695584,0.9745901498687208,-18
within-group,46,0_14,Jiangxi,0.00716065594808189,0.9998403788997502,0.9745901498687208,-18
within-group,49,0_14,Jilin,0.00184261845024983,0.8089160902587866,0.9745901498687208,-18
within-group,52,0_14,Liaoning,0.00341922056900947,0.8834676768233286,0.9745901498687208,-18
within-group,55,0_14,Ningxia,0.00105941200851006,0.924388320374355,0.9745901498687208,-18
within-group,58,0_14,Qinghai,8.897853087352225e-4,0.850478116310051,0.9745901498687208,-18
within-group,61,0_14,Shaanxi,0.00494501940169968,0.982044669695283,0.9745901498687208,-18
within-group,64,0_14,Shandong,0.0132681820105458,0.9858072680493564,0.9745901498687208,-18
within-group,67,0_14,Shanghai,0.00175819768793889,0.995410213806192,0.9745901498687208,-18
within-group,70,0_14,Shanxi,0.00408244315435452,0.9552532304603798,0.9745901498687208,-18
within-group,73,0_14,Sichuan,0.01337774208945019,0.9969862900364872,0.9745901498687208,-18
within-group,76,0_14,Tianjin,0.00134811687091403,0.965545237147569,0.9745901498687208,-18
within-group,79,0_14,Tibet,6.44329308226729e-4,0.8165450814775432,0.9745901498687208,-18
within-group,82,0_14,Xinjiang,0.0041901189572254496,0.9056250371035212,0.9745901498687208,-18
within-group,85,0_14,Yunnan,0.006666392519298,0.9997696976148772,0.9745901498687208,-18
within-group,88,0_14,Zhejiang,0.00606367244250025,0.9986866181789076,0.9745901498687208,-18
within-group,1,0_14,Anhui,0.00815903213514205,0.9963545720965472,0.9713805983963556,-17
within-group,4,0_14,Beijing,0.00187020855252295,0.956067226306327,0.9713805983963556,-17
within-group,7,0_14,Fujian,0.00576178991622385,0.9999763098718536,0.9713805983963556,-17
within-group,10,0_14,Gansu,0.00347206328980528,0.9401791253527376,0.9713805983963556,-17
within-group,13,0_14,Guangdong,0.01713953789737434,0.9999932638319436,0.9713805983963556,-17
within-group,16,0_14,Guangxi,0.00854635802776593,0.9999897008378896,0.9713805983963556,-17
within-group,19,0_14,Guizhou,0.00666968621359777,0.9993731061850368,0.9713805983963556,-17
within-group,22,0_14,Hainan,0.00145309002585493,1,0.9713805983963556,-17
within-group,25,0_14,Hebei,0.01047287258744416,0.9668831533412516,0.9713805983963556,-17
within-group,28,0_14,Heilongjiang,0.00234773793585919,0.7629609868182268,0.9713805983963556,-17
within-group,31,0_14,Henan,0.0158942652598008,0.9935409724673095,0.9713805983963556,-17
within-group,34,0_14,Hubei,0.0067778895560246,0.9986760154874376,0.9713805983963556,-17
within-group,37,0_14,Hunan,0.00922473636990096,0.9992551179085654,0.9713805983963556,-17
within-group,40,0_14,Inner Mongolia,0.0023695344847058,0.797581738678054,0.9713805983963556,-17
within-group,43,0_14,Jiangsu,0.00900905712673314,0.9935917617947648,0.9713805983963556,-17
within-group,46,0_14,Jiangxi,0.00716065594808189,0.99968719790971,0.9713805983963556,-17
within-group,49,0_14,Jilin,0.00184261845024983,0.7947593959857893,0.9713805983963556,-17
within-group,52,0_14,Liaoning,0.00341922056900947,0.8701421268679603,0.9713805983963556,-17
within-group,55,0_14,Ningxia,0.00105941200851006,0.9097495045820396,0.9713805983963556,-17
within-group,58,0_14,Qinghai,8.897853087352225e-4,0.8349339943723284,0.9713805983963556,-17
within-group,61,0_14,Shaanxi,0.00494501940169968,0.9788676842248594,0.9713805983963556,-17
within-group,64,0_14,Shandong,0.0132681820105458,0.9823850218783332,0.9713805983963556,-17
within-group,67,0_14,Shanghai,0.00175819768793889,0.9946909050139878,0.9713805983963556,-17
within-group,70,0_14,Shanxi,0.00408244315435452,0.9472787606847214,0.9713805983963556,-17
within-group,73,0_14,Sichuan,0.01337774208945019,0.9966322564002068,0.9713805983963556,-17
within-group,76,0_14,Tianjin,0.00134811687091403,0.956643134016308,0.9713805983963556,-17
within-group,79,0_14,Tibet,6.44329308226729e-4,0.7996294814884787,0.9713805983963556,-17
within-group,82,0_14,Xinjiang,0.0041901189572254496,0.8932851247538796,0.9713805983963556,-17
within-group,85,0_14,Yunnan,0.006666392519298,0.9997109947080626,0.9713805983963556,-17
within-group,88,0_14,Zhejiang,0.00606367244250025,0.998414572153204,0.9713805983963556,-17
within-group,1,0_14,Anhui,0.00815903213514205,0.9951686838483086,0.9677287173519878,-16
within-group,4,0_14,Beijing,0.00187020855252295,0.9464071494544264,0.9677287173519878,-16
within-group,7,0_14,Fujian,0.00576178991622385,0.999954842567827,0.9677287173519878,-16
within-group,10,0_14,Gansu,0.00347206328980528,0.9291327067509494,0.9677287173519878,-16
within-group,13,0_14,Guangdong,0.01713953789737434,0.9999833057804828,0.9677287173519878,-16
within-group,16,0_14,Guangxi,0.00854635802776593,0.9999717724727688,0.9677287173519878,-16
within-group,19,0_14,Guizhou,0.00666968621359777,0.999110706710435,0.9677287173519878,-16
within-group,22,0_14,Hainan,0.00145309002585493,1,0.9677287173519878,-16
within-group,25,0_14,Hebei,0.01047287258744416,0.9589133804549442,0.9677287173519878,-16
within-group,28,0_14,Heilongjiang,0.00234773793585919,0.7487835440585997,0.9677287173519878,-16
within-group,31,0_14,Henan,0.0158942652598008,0.9917537184932872,0.9677287173519878,-16
within-group,34,0_14,Hubei,0.0067778895560246,0.9981219398887692,0.9677287173519878,-16
within-group,37,0_14,Hunan,0.00922473636990096,0.9988618575339228,0.9677287173519878,-16
within-group,40,0_14,Inner Mongolia,0.0023695344847058,0.7822765532810436,0.9677287173519878,-16
within-group,43,0_14,Jiangsu,0.00900905712673314,0.9919629869458568,0.9677287173519878,-16
within-group,46,0_14,Jiangxi,0.00716065594808189,0.9994807940738633,0.9677287173519878,-16
within-group,49,0_14,Jilin,0.00184261845024983,0.780206956089281,0.9677287173519878,-16
within-group,52,0_14,Liaoning,0.00341922056900947,0.8558273917776471,0.9677287173519878,-16
within-group,55,0_14,Ningxia,0.00105941200851006,0.8938663595925649,0.9677287173519878,-16
within-group,58,0_14,Qinghai,8.897853087352225e-4,0.8187868171737613,0.9677287173519878,-16
within-group,61,0_14,Shaanxi,0.00494501940169968,0.9750486694325158,0.9677287173519878,-16
within-group,64,0_14,Shandong,0.0132681820105458,0.9779185772410968,0.9677287173519878,-16
within-group,67,0_14,Shanghai,0.00175819768793889,0.993583326827281,0.9677287173519878,-16
within-group,70,0_14,Shanxi,0.00408244315435452,0.9376261935636324,0.9677287173519878,-16
within-group,73,0_14,Sichuan,0.01337774208945019,0.9962432041777578,0.9677287173519878,-16
within-group,76,0_14,Tianjin,0.00134811687091403,0.945705974453912,0.9677287173519878,-16
within-group,79,0_14,Tibet,6.44329308226729e-4,0.7826192179908077,0.9677287173519878,-16
within-group,82,0_14,Xinjiang,0.0041901189572254496,0.8801618375266526,0.9677287173519878,-16
within-group,85,0_14,Yunnan,0.006666392519298,0.9996391656551726,0.9677287173519878,-16
within-group,88,0_14,Zhejiang,0.00606367244250025,0.9980367102919888,0.9677287173519878,-16
within-group,1,0_14,Anhui,0.00815903213514205,0.9935714020502686,0.9635664720825684,-15
within-group,4,0_14,Beijing,0.00187020855252295,0.9351092153432896,0.9635664720825684,-15
within-group,7,0_14,Fujian,0.00576178991622385,0.999918601516562,0.9635664720825684,-15
within-group,10,0_14,Gansu,0.00347206328980528,0.9165662992747696,0.9635664720825684,-15
within-group,13,0_14,Guangdong,0.01713953789737434,0.9999540546026882,0.9635664720825684,-15
within-group,16,0_14,Guangxi,0.00854635802776593,0.9999297542937584,0.9635664720825684,-15
within-group,19,0_14,Guizhou,0.00666968621359777,0.998747716011124,0.9635664720825684,-15
within-group,22,0_14,Hainan,0.00145309002585493,1,0.9635664720825684,-15
within-group,25,0_14,Hebei,0.01047287258744416,0.9492558663727606,0.9635664720825684,-15
within-group,28,0_14,Heilongjiang,0.00234773793585919,0.7337875203757543,0.9635664720825684,-15
within-group,31,0_14,Henan,0.0158942652598008,0.9893063955603704,0.9635664720825684,-15
within-group,34,0_14,Hubei,0.0067778895560246,0.9974583138345232,0.9635664720825684,-15
within-group,37,0_14,Hunan,0.00922473636990096,0.9983155191891618,0.9635664720825684,-15
within-group,40,0_14,Inner Mongolia,0.0023695344847058,0.7664572155199769,0.9635664720825684,-15
within-group,43,0_14,Jiangsu,0.00900905712673314,0.9898829012976724,0.9635664720825684,-15
within-group,46,0_14,Jiangxi,0.00716065594808189,0.9992230344649708,0.9635664720825684,-15
within-group,49,0_14,Jilin,0.00184261845024983,0.7649693828982091,0.9635664720825684,-15
within-group,52,0_14,Liaoning,0.00341922056900947,0.8410173947771907,0.9635664720825684,-15
within-group,55,0_14,Ningxia,0.00105941200851006,0.8775313777418505,0.9635664720825684,-15
within-group,58,0_14,Qinghai,8.897853087352225e-4,0.8022303628362895,0.9635664720825684,-15
within-group,61,0_14,Shaanxi,0.00494501940169968,0.9705798341959652,0.9635664720825684,-15
within-group,64,0_14,Shandong,0.0132681820105458,0.97203949645548,0.9635664720825684,-15
within-group,67,0_14,Shanghai,0.00175819768793889,0.991855108134386,0.9635664720825684,-15
within-group,70,0_14,Shanxi,0.00408244315435452,0.9264016803040778,0.9635664720825684,-15
within-group,73,0_14,Sichuan,0.01337774208945019,0.995792215776205,0.9635664720825684,-15
within-group,76,0_14,Tianjin,0.00134811687091403,0.9324995204283018,0.9635664720825684,-15
within-group,79,0_14,Tibet,6.44329308226729e-4,0.76553533741129,0.9635664720825684,-15
within-group,82,0_14,Xinjiang,0.0041901189572254496,0.8665587651636334,0.9635664720825684,-15
within-group,85,0_14,Yunnan,0.006666392519298,0.9995391171603648,0.9635664720825684,-15
within-group,88,0_14,Zhejiang,0.00606367244250025,0.9975916827043008,0.9635664720825684,-15
within-group,1,0_14,Anhui,0.00815903213514205,0.9912908077291972,0.9588124246074008,-14
within-group,4,0_14,Beijing,0.00187020855252295,0.9224202677091584,0.9588124246074008,-14
within-group,7,0_14,Fujian,0.00576178991622385,0.9998699397259796,0.9588124246074008,-14
within-group,10,0_14,Gansu,0.00347206328980528,0.902385135613616,0.9588124246074008,-14
within-group,13,0_14,Guangdong,0.01713953789737434,0.999909465446908,0.9588124246074008,-14
within-group,16,0_14,Guangxi,0.00854635802776593,0.9998720458250115,0.9588124246074008,-14
within-group,19,0_14,Guizhou,0.00666968621359777,0.9983139454299992,0.9588124246074008,-14
within-group,22,0_14,Hainan,0.00145309002585493,1,0.9588124246074008,-14
within-group,25,0_14,Hebei,0.01047287258744416,0.9376539222677052,0.9588124246074008,-14
within-group,28,0_14,Heilongjiang,0.00234773793585919,0.7183817524168027,0.9588124246074008,-14
within-group,31,0_14,Henan,0.0158942652598008,0.9859191995751518,0.9588124246074008,-14
within-group,34,0_14,Hubei,0.0067778895560246,0.9965446420093232,0.9588124246074008,-14
within-group,37,0_14,Hunan,0.00922473636990096,0.9976429408298289,0.9588124246074008,-14
within-group,40,0_14,Inner Mongolia,0.0023695344847058,0.7505382021764216,0.9588124246074008,-14
within-group,43,0_14,Jiangsu,0.00900905712673314,0.9868388034687336,0.9588124246074008,-14
within-group,46,0_14,Jiangxi,0.00716065594808189,0.9988571804459828,0.9588124246074008,-14
within-group,49,0_14,Jilin,0.00184261845024983,0.749595476533165,0.9588124246074008,-14
within-group,52,0_14,Liaoning,0.00341922056900947,0.82566372707696,0.9588124246074008,-14
within-group,55,0_14,Ningxia,0.00105941200851006,0.8611874400817994,0.9588124246074008,-14
within-group,58,0_14,Qinghai,8.897853087352225e-4,0.7851470711955303,0.9588124246074008,-14
within-group,61,0_14,Shaanxi,0.00494501940169968,0.9651726032739872,0.9588124246074008,-14
within-group,64,0_14,Shandong,0.0132681820105458,0.9644375820971802,0.9588124246074008,-14
within-group,67,0_14,Shanghai,0.00175819768793889,0.9895488470244252,0.9588124246074008,-14
within-group,70,0_14,Shanxi,0.00408244315435452,0.913358987354976,0.9588124246074008,-14
within-group,73,0_14,Sichuan,0.01337774208945019,0.9952773123342992,0.9588124246074008,-14
within-group,76,0_14,Tianjin,0.00134811687091403,0.9172387584226674,0.9588124246074008,-14
within-group,79,0_14,Tibet,6.44329308226729e-4,0.7489346443010544,0.9588124246074008,-14
within-group,82,0_14,Xinjiang,0.0041901189572254496,0.85234868723078006,0.9588124246074008,-14
within-group,85,0_14,Yunnan,0.006666392519298,0.9993738840701611,0.9588124246074008,-14
within-group,88,0_14,Zhejiang,0.00606367244250025,0.996978732925366,0.9588124246074008,-14
within-group,1,0_14,Anhui,0.00815903213514205,0.9882839374628496,0.9534119849066628,-13
within-group,4,0_14,Beijing,0.00187020855252295,0.9080879903291144,0.9534119849066628,-13
within-group,7,0_14,Fujian,0.00576178991622385,0.9997933733233484,0.9534119849066628,-13
within-group,10,0_14,Gansu,0.00347206328980528,0.8870700912477334,0.9534119849066628,-13
within-group,13,0_14,Guangdong,0.01713953789737434,0.999823810396866,0.9534119849066628,-13
within-group,16,0_14,Guangxi,0.00854635802776593,0.999784280090402,0.9534119849066628,-13
within-group,19,0_14,Guizhou,0.00666968621359777,0.9977234977294857,0.9534119849066628,-13
within-group,22,0_14,Hainan,0.00145309002585493,1,0.9534119849066628,-13
within-group,25,0_14,Hebei,0.01047287258744416,0.9240871993613275,0.9534119849066628,-13
within-group,28,0_14,Heilongjiang,0.00234773793585919,0.7025902869862131,0.9534119849066628,-13
within-group,31,0_14,Henan,0.0158942652598008,0.981234791770189,0.9534119849066628,-13
within-group,34,0_14,Hubei,0.0067778895560246,0.995284631820219,0.9534119849066628,-13
within-group,37,0_14,Hunan,0.00922473636990096,0.9968179651033352,0.9534119849066628,-13
within-group,40,0_14,Inner Mongolia,0.0023695344847058,0.7342493500477152,0.9534119849066628,-13
within-group,43,0_14,Jiangsu,0.00900905712673314,0.9826390795711428,0.9534119849066628,-13
within-group,46,0_14,Jiangxi,0.00716065594808189,0.9983027847067704,0.9534119849066628,-13
within-group,49,0_14,Jilin,0.00184261845024983,0.7341042487707667,0.9534119849066628,-13
within-group,52,0_14,Liaoning,0.00341922056900947,0.8097336554388397,0.9534119849066628,-13
within-group,55,0_14,Ningxia,0.00105941200851006,0.8448368853527077,0.9534119849066628,-13
within-group,58,0_14,Qinghai,8.897853087352225e-4,0.7681737207477973,0.9534119849066628,-13
within-group,61,0_14,Shaanxi,0.00494501940169968,0.958860729953798,0.9534119849066628,-13
within-group,64,0_14,Shandong,0.0132681820105458,0.9547624553561408,0.9534119849066628,-13
within-group,67,0_14,Shanghai,0.00175819768793889,0.9865677803417012,0.9534119849066628,-13
within-group,70,0_14,Shanxi,0.00408244315435452,0.8988793816757038,0.9534119849066628,-13
within-group,73,0_14,Sichuan,0.01337774208945019,0.9946823867787244,0.9534119849066628,-13
within-group,76,0_14,Tianjin,0.00134811687091403,0.9013258501933342,0.9534119849066628,-13
within-group,79,0_14,Tibet,6.44329308226729e-4,0.7326228419342979,0.9534119849066628,-13
within-group,82,0_14,Xinjiang,0.0041901189572254496,0.8374984085880032,0.9534119849066628,-13
within-group,85,0_14,Yunnan,0.006666392519298,0.9992127686795192,0.9534119849066628,-13
within-group,88,0_14,Zhejiang,0.00606367244250025,0.9962564223371404,0.9534119849066628,-13
within-group,1,0_14,Anhui,0.00815903213514205,0.984219041539169,0.9474454964662388,-12
within-group,4,0_14,Beijing,0.00187020855252295,0.8925274762092579,0.9474454964662388,-12
within-group,7,0_14,Fujian,0.00576178991622385,0.999680126901484,0.9474454964662388,-12
within-group,10,0_14,Gansu,0.00347206328980528,0.8710557135575002,0.9474454964662388,-12
within-group,13,0_14,Guangdong,0.01713953789737434,0.999723470327006,0.9474454964662388,-12
within-group,16,0_14,Guangxi,0.00854635802776593,0.9996310704610708,0.9474454964662388,-12
within-group,19,0_14,Guizhou,0.00666968621359777,0.996962817610546,0.9474454964662388,-12
within-group,22,0_14,Hainan,0.00145309002585493,1,0.9474454964662388,-12
within-group,25,0_14,Hebei,0.01047287258744416,0.9091658548255324,0.9474454964662388,-12
within-group,28,0_14,Heilongjiang,0.00234773793585919,0.6868204931786391,0.9474454964662388,-12
within-group,31,0_14,Henan,0.0158942652598008,0.9750782362091304,0.9474454964662388,-12
within-group,34,0_14,Hubei,0.0067778895560246,0.9936014200886422,0.9474454964662388,-12
within-group,37,0_14,Hunan,0.00922473636990096,0.9958427501045846,0.9474454964662388,-12
within-group,40,0_14,Inner Mongolia,0.0023695344847058,0.7179006096418831,0.9474454964662388,-12
within-group,43,0_14,Jiangsu,0.00900905712673314,0.9772521976113204,0.9474454964662388,-12
within-group,46,0_14,Jiangxi,0.00716065594808189,0.997576983253562,0.9474454964662388,-12
within-group,49,0_14,Jilin,0.00184261845024983,0.7184196955650085,0.9474454964662388,-12
within-group,52,0_14,Liaoning,0.00341922056900947,0.7938169506985484,0.9474454964662388,-12
within-group,55,0_14,Ningxia,0.00105941200851006,0.8292418617263658,0.9474454964662388,-12
within-group,58,0_14,Qinghai,8.897853087352225e-4,0.7512201801929376,0.9474454964662388,-12
within-group,61,0_14,Shaanxi,0.00494501940169968,0.9512838682425758,0.9474454964662388,-12
within-group,64,0_14,Shandong,0.0132681820105458,0.9432360377517784,0.9474454964662388,-12
within-group,67,0_14,Shanghai,0.00175819768793889,0.9833530157330762,0.9474454964662388,-12
within-group,70,0_14,Shanxi,0.00408244315435452,0.8835689567469017,0.9474454964662388,-12
within-group,73,0_14,Sichuan,0.01337774208945019,0.9940009030491084,0.9474454964662388,-12
within-group,76,0_14,Tianjin,0.00134811687091403,0.8846874900702816,0.9474454964662388,-12
within-group,79,0_14,Tibet,6.44329308226729e-4,0.7160878043402634,0.9474454964662388,-12
within-group,82,0_14,Xinjiang,0.0041901189572254496,0.8226000280046752,0.9474454964662388,-12
within-group,85,0_14,Yunnan,0.006666392519298,0.9989690109229874,0.9474454964662388,-12
within-group,88,0_14,Zhejiang,0.00606367244250025,0.9953273841327088,0.9474454964662388,-12
within-group,1,0_14,Anhui,0.00815903213514205,0.9787875705647934,0.9409506253719876,-11
within-group,4,0_14,Beijing,0.00187020855252295,0.8762642557372068,0.9409506253719876,-11
within-group,7,0_14,Fujian,0.00576178991622385,0.9994898176119684,0.9409506253719876,-11
within-group,10,0_14,Gansu,0.00347206328980528,0.8551527568663698,0.9409506253719876,-11
within-group,13,0_14,Guangdong,0.01713953789737434,0.9995532529234764,0.9409506253719876,-11
within-group,16,0_14,Guangxi,0.00854635802776593,0.9994192602942636,0.9409506253719876,-11
within-group,19,0_14,Guizhou,0.00666968621359777,0.9959268015925492,0.9409506253719876,-11
within-group,22,0_14,Hainan,0.00145309002585493,1,0.9409506253719876,-11
within-group,25,0_14,Hebei,0.01047287258744416,0.8937660837279539,0.9409506253719876,-11
within-group,28,0_14,Heilongjiang,0.00234773793585919,0.6709128171486995,0.9409506253719876,-11
within-group,31,0_14,Henan,0.0158942652598008,0.9671169982153512,0.9409506253719876,-11
within-group,34,0_14,Hubei,0.0067778895560246,0.9914483933917452,0.9409506253719876,-11
within-group,37,0_14,Hunan,0.00922473636990096,0.9945842864576389,0.9409506253719876,-11
within-group,40,0_14,Inner Mongolia,0.0023695344847058,0.7015997236162778,0.9409506253719876,-11
within-group,43,0_14,Jiangsu,0.00900905712673314,0.9709001245141096,0.9409506253719876,-11
within-group,46,0_14,Jiangxi,0.00716065594808189,0.9966829447406584,0.9409506253719876,-11
within-group,49,0_14,Jilin,0.00184261845024983,0.7023123604655067,0.9409506253719876,-11
within-group,52,0_14,Liaoning,0.00341922056900947,0.7776832611732731,0.9409506253719876,-11
within-group,55,0_14,Ningxia,0.00105941200851006,0.8141889304632622,0.9409506253719876,-11
within-group,58,0_14,Qinghai,8.897853087352225e-4,0.7348830536602265,0.9409506253719876,-11
within-group,61,0_14,Shaanxi,0.00494501940169968,0.9425294377142448,0.9409506253719876,-11
within-group,64,0_14,Shandong,0.0132681820105458,0.9300791770588568,0.9409506253719876,-11
within-group,67,0_14,Shanghai,0.00175819768793889,0.9790720023235812,0.9409506253719876,-11
within-group,70,0_14,Shanxi,0.00408244315435452,0.8678624928417535,0.9409506253719876,-11
within-group,73,0_14,Sichuan,0.01337774208945019,0.9931620502484152,0.9409506253719876,-11
within-group,76,0_14,Tianjin,0.00134811687091403,0.8692481320905321,0.9409506253719876,-11
within-group,79,0_14,Tibet,6.44329308226729e-4,0.6999413667551896,0.9409506253719876,-11
within-group,82,0_14,Xinjiang,0.0041901189572254496,0.8074693868654172,0.9409506253719876,-11
within-group,85,0_14,Yunnan,0.006666392519298,0.9986306509235892,0.9409506253719876,-11
within-group,88,0_14,Zhejiang,0.00606367244250025,0.9940599967864326,0.9409506253719876,-11
within-group,1,0_14,Anhui,0.00815903213514205,0.9723760287189668,0.934043042216382,-10
within-group,4,0_14,Beijing,0.00187020855252295,0.8609594422051313,0.934043042216382,-10
within-group,7,0_14,Fujian,0.00576178991622385,0.9992050989966216,0.934043042216382,-10
within-group,10,0_14,Gansu,0.00347206328980528,0.8392489712090242,0.934043042216382,-10
within-group,13,0_14,Guangdong,0.01713953789737434,0.9993461604135704,0.934043042216382,-10
within-group,16,0_14,Guangxi,0.00854635802776593,0.999128501685378,0.934043042216382,-10
within-group,19,0_14,Guizhou,0.00666968621359777,0.9944774874304328,0.934043042216382,-10
within-group,22,0_14,Hainan,0.00145309002585493,1,0.934043042216382,-10
within-group,25,0_14,Hebei,0.01047287258744416,0.8780980987539664,0.934043042216382,-10
within-group,28,0_14,Heilongjiang,0.00234773793585919,0.6551659487327399,0.934043042216382,-10
within-group,31,0_14,Henan,0.0158942652598008,0.9578807159176556,0.934043042216382,-10
within-group,34,0_14,Hubei,0.0067778895560246,0.9886716503000568,0.934043042216382,-10
within-group,37,0_14,Hunan,0.00922473636990096,0.9930505544492916,0.934043042216382,-10
within-group,40,0_14,Inner Mongolia,0.0023695344847058,0.685403914920429,0.934043042216382,-10
within-group,43,0_14,Jiangsu,0.00900905712673314,0.963462842558712,0.934043042216382,-10
within-group,46,0_14,Jiangxi,0.00716065594808189,0.9955819296056082,0.934043042216382,-10
within-group,49,0_14,Jilin,0.00184261845024983,0.6857136615498044,0.934043042216382,-10
within-group,52,0_14,Liaoning,0.00341922056900947,0.7616145413448349,0.934043042216382,-10
within-group,55,0_14,Ningxia,0.00105941200851006,0.7990174937799003,0.934043042216382,-10
within-group,58,0_14,Qinghai,8.897853087352225e-4,0.7189055812969419,0.934043042216382,-10
within-group,61,0_14,Shaanxi,0.00494501940169968,0.9319695495669658,0.934043042216382,-10
within-group,64,0_14,Shandong,0.0132681820105458,0.9160682279456788,0.934043042216382,-10
within-group,67,0_14,Shanghai,0.00175819768793889,0.9741888420864668,0.934043042216382,-10
within-group,70,0_14,Shanxi,0.00408244315435452,0.85225513015218,0.934043042216382,-10
within-group,73,0_14,Sichuan,0.01337774208945019,0.9921010941668972,0.934043042216382,-10
within-group,76,0_14,Tianjin,0.00134811687091403,0.8549519577722637,0.934043042216382,-10
within-group,79,0_14,Tibet,6.44329308226729e-4,0.6841993043014997,0.934043042216382,-10
within-group,82,0_14,Xinjiang,0.0041901189572254496,0.7922851154287867,0.934043042216382,-10
within-group,85,0_14,Yunnan,0.006666392519298,0.9981458183648818,0.934043042216382,-10
within-group,88,0_14,Zhejiang,0.00606367244250025,0.9924843511866628,0.934043042216382,-10
within-group,1,0_14,Anhui,0.00815903213514205,0.9646297580073706,0.9266646311367168,-9
within-group,4,0_14,Beijing,0.00187020855252295,0.845062099825899,0.9266646311367168,-9
within-group,7,0_14,Fujian,0.00576178991622385,0.9986969010925496,0.9266646311367168,-9
within-group,10,0_14,Gansu,0.00347206328980528,0.8233375735592133,0.9266646311367168,-9
within-group,13,0_14,Guangdong,0.01713953789737434,0.9990861318614264,0.9266646311367168,-9
within-group,16,0_14,Guangxi,0.00854635802776593,0.9987082002150705,0.9266646311367168,-9
within-group,19,0_14,Guizhou,0.00666968621359777,0.9924700798949462,0.9266646311367168,-9
within-group,22,0_14,Hainan,0.00145309002585493,1,0.9266646311367168,-9
within-group,25,0_14,Hebei,0.01047287258744416,0.8628460800492541,0.9266646311367168,-9
within-group,28,0_14,Heilongjiang,0.00234773793585919,0.6395193975574254,0.9266646311367168,-9
within-group,31,0_14,Henan,0.0158942652598008,0.9469351968530926,0.9266646311367168,-9
within-group,34,0_14,Hubei,0.0067778895560246,0.984782240419066,0.9266646311367168,-9
within-group,37,0_14,Hunan,0.00922473636990096,0.9911255257206376,0.9266646311367168,-9
within-group,40,0_14,Inner Mongolia,0.0023695344847058,0.669578401006346,0.9266646311367168,-9
within-group,43,0_14,Jiangsu,0.00900905712673314,0.9549648868847302,0.9266646311367168,-9
within-group,46,0_14,Jiangxi,0.00716065594808189,0.9940572275067082,0.9266646311367168,-9
within-group,49,0_14,Jilin,0.00184261845024983,0.6688288586511838,0.9266646311367168,-9
within-group,52,0_14,Liaoning,0.00341922056900947,0.7453416902001316,0.9266646311367168,-9
within-group,55,0_14,Ningxia,0.00105941200851006,0.7836553722394755,0.9266646311367168,-9
within-group,58,0_14,Qinghai,8.897853087352225e-4,0.7026831525108976,0.9266646311367168,-9
within-group,61,0_14,Shaanxi,0.00494501940169968,0.9202753624964872,0.9266646311367168,-9
within-group,64,0_14,Shandong,0.0132681820105458,0.9015748751425432,0.9266646311367168,-9
within-group,67,0_14,Shanghai,0.00175819768793889,0.9680722238570514,0.9266646311367168,-9
within-group,70,0_14,Shanxi,0.00408244315435452,0.8366961239645856,0.9266646311367168,-9
within-group,73,0_14,Sichuan,0.01337774208945019,0.9908031721599456,0.9266646311367168,-9
