stats_type,popgrp,age_group_m3,all_locations,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,1,0_14,1,0.1798837661054959,0.9999998941573748,0.999999871922054,-40
within-group,1,0_14,1,0.1798837661054959,0.9999998473855396,0.9999998181051822,-39
within-group,1,0_14,1,0.1798837661054959,0.9999997636571614,0.9999997173754864,-38
within-group,1,0_14,1,0.1798837661054959,0.9999995844787488,0.999999535386626,-37
within-group,1,0_14,1,0.1798837661054959,0.9999992697006532,0.999999245401216,-36
within-group,1,0_14,1,0.1798837661054959,0.9999988517478062,0.9999988768535316,-35
within-group,1,0_14,1,0.1798837661054959,0.9999982206052616,0.9999983023823104,-34
within-group,1,0_14,1,0.1798837661054959,0.9999968992110176,0.9999971402139376,-33
within-group,1,0_14,1,0.1798837661054959,0.9999952390734826,0.9999956112712698,-32
within-group,1,0_14,1,0.1798837661054959,0.9999928386243084,0.9999935317478562,-31
within-group,1,0_14,1,0.1798837661054959,0.9999890112558398,0.9999902279414362,-30
within-group,1,0_14,1,0.1798837661054959,0.999983380474458,0.9999848563686732,-29
within-group,1,0_14,1,0.1798837661054959,0.999975192962256,0.999977328436289,-28
within-group,1,0_14,1,0.1798837661054959,0.9999643069598728,0.999967405188701,-27
within-group,1,0_14,1,0.1798837661054959,0.9999504852594362,0.9999540713804144,-26
within-group,1,0_14,1,0.1798837661054959,0.999930801050122,0.9999349713903388,-25
within-group,1,0_14,1,0.1798837661054959,0.9999049645658402,0.9999093285598408,-24
within-group,1,0_14,1,0.1798837661054959,0.999871127224028,0.9998754100994292,-23
within-group,1,0_14,1,0.1798837661054959,0.9998309230747832,0.9998345286699726,-22
within-group,1,0_14,1,0.1798837661054959,0.9997774618531768,0.999779512374512,-21
within-group,1,0_14,1,0.1798837661054959,0.9997104600962072,0.9997091799730448,-20
within-group,1,0_14,1,0.1798837661054959,0.9996236997607232,0.9996153357480474,-19
within-group,1,0_14,1,0.1798837661054959,0.9995145142757308,0.9994937066734052,-18
within-group,1,0_14,1,0.1798837661054959,0.9993746889594612,0.999334158391468,-17
within-group,1,0_14,1,0.1798837661054959,0.9991973087968344,0.9991271370395683,-16
within-group,1,0_14,1,0.1798837661054959,0.9989764343807422,0.9988661469219554,-15
within-group,1,0_14,1,0.1798837661054959,0.998698827037168,0.9985332621402826,-14
within-group,1,0_14,1,0.1798837661054959,0.9983606823413004,0.9981260661320852,-13
within-group,1,0_14,1,0.1798837661054959,0.9979556085796611,0.997640273304821,-12
within-group,1,0_14,1,0.1798837661054959,0.9974622528567552,0.9970450728014112,-11
within-group,1,0_14,1,0.1798837661054959,0.9968715189228176,0.9963310861834196,-10
within-group,1,0_14,1,0.1798837661054959,0.9961605923912225,0.9954789180548516,-9
within-group,1,0_14,1,0.1798837661054959,0.9953124290560432,0.9944752837516868,-8
within-group,1,0_14,1,0.1798837661054959,0.9942914730778044,0.9932836341316806,-7
within-group,1,0_14,1,0.1798837661054959,0.9930637714007516,0.9918776377535647,-6
within-group,1,0_14,1,0.1798837661054959,0.991621823182452,0.9902479061824604,-5
within-group,1,0_14,1,0.1798837661054959,0.9898990797219416,0.9883312574682152,-4
within-group,1,0_14,1,0.1798837661054959,0.98792247904019,0.9861491424707378,-3
within-group,1,0_14,1,0.1798837661054959,0.9856390666442192,0.9836521461988568,-2
within-group,1,0_14,1,0.1798837661054959,0.9829666252923136,0.980770620878677,-1
within-group,1,0_14,1,0.1798837661054959,0.9798007132562402,0.977379383445959,0
within-group,1,0_14,1,0.1798837661054959,0.9760366355829038,0.9733738746836244,1
within-group,1,0_14,1,0.1798837661054959,0.971573054076439,0.9686599199784098,2
within-group,1,0_14,1,0.1798837661054959,0.966418705799767,0.9632592033104574,3
within-group,1,0_14,1,0.1798837661054959,0.9605261581705896,0.9570835270756244,4
within-group,1,0_14,1,0.1798837661054959,0.9537527665991878,0.950010310935674,5
within-group,1,0_14,1,0.1798837661054959,0.9460447651709232,0.941997091737064,6
within-group,1,0_14,1,0.1798837661054959,0.9372428999122314,0.9328639123914296,7
within-group,1,0_14,1,0.1798837661054959,0.9274515941718796,0.9227214471187344,8
within-group,1,0_14,1,0.1798837661054959,0.9167363903059768,0.9116610547589116,9
within-group,1,0_14,1,0.1798837661054959,0.9049085597519896,0.8994768899929452,10
within-group,1,0_14,1,0.1798837661054959,0.8917810207854362,0.8859433912063248,11
within-group,1,0_14,1,0.1798837661054959,0.8771298584065329,0.8708586793834122,12
within-group,1,0_14,1,0.1798837661054959,0.8606419268062964,0.8539172629289254,13
within-group,1,0_14,1,0.1798837661054959,0.8420279787481318,0.8348803915129771,14
within-group,1,0_14,1,0.1798837661054959,0.8209107502321976,0.813357422132598,15
within-group,1,0_14,1,0.1798837661054959,0.7971735313071984,0.7891858191261863,16
within-group,1,0_14,1,0.1798837661054959,0.7706330538140228,0.7622815930548406,17
within-group,1,0_14,1,0.1798837661054959,0.741382609787689,0.7326667084470508,18
within-group,1,0_14,1,0.1798837661054959,0.7095650610809785,0.7005295759849685,19
within-group,1,0_14,1,0.1798837661054959,0.6756260041283082,0.6662975473133003,20
within-group,1,0_14,1,0.1798837661054959,0.6397000567166232,0.6301340813448881,21
within-group,1,0_14,1,0.1798837661054959,0.6020838508712063,0.5923940582163503,22
within-group,1,0_14,1,0.1798837661054959,0.5624985986974133,0.5526972749958317,23
within-group,1,0_14,1,0.1798837661054959,0.5210585719095853,0.5112781112814497,24
within-group,1,0_14,1,0.1798837661054959,0.4770436696080715,0.46749060755799027,25
within-group,1,0_14,1,0.1798837661054959,0.42958499115878784,0.42061109421008847,26
within-group,1,0_14,1,0.1798837661054959,0.3793606744730044,0.371313031182792,27
within-group,1,0_14,1,0.1798837661054959,0.3283954290401873,0.3211888880049243,28
within-group,1,0_14,1,0.1798837661054959,0.28057227161715953,0.27367098500078985,29
within-group,1,0_14,1,0.1798837661054959,0.2387028471286166,0.23196971931834012,30
within-group,1,0_14,1,0.1798837661054959,0.20247427707091736,0.19595563373049457,31
within-group,1,0_14,1,0.1798837661054959,0.17025235541036482,0.16411651276171918,32
within-group,1,0_14,1,0.1798837661054959,0.14026247902728434,0.13466579574376583,33
within-group,1,0_14,1,0.1798837661054959,0.11235600112110553,0.10752715899414608,34
within-group,1,0_14,1,0.1798837661054959,0.08643063165740393,0.08243476600024095,35
within-group,1,0_14,1,0.1798837661054959,0.06311123960125875,0.06006388117776476,36
within-group,1,0_14,1,0.1798837661054959,0.04331983066999381,0.04118719377818644,37
within-group,1,0_14,1,0.1798837661054959,0.02748873388574892,0.0261357979805283,38
