stats_type,popgrp,age_group_m3,region_name,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,10,0_14,Western,0.0812284486324949,0.24046359483767296,0.27716420063317837,23
within-group,1,0_14,Central,0.08262021627865404,0.2739452571048704,0.2489940008475353,24
within-group,4,0_14,Eastern,0.09092717187924894,0.3026357894662335,0.2489940008475353,24
within-group,7,0_14,Northeastern,0.02209274269820576,0.1046365920877319,0.2489940008475353,24
within-group,10,0_14,Western,0.0812284486324949,0.2129176642092033,0.2489940008475353,24
within-group,1,0_14,Central,0.08262021627865404,0.2438812023205452,0.220392611954283,25
within-group,4,0_14,Eastern,0.09092717187924894,0.2699799371489563,0.220392611954283,25
within-group,7,0_14,Northeastern,0.02209274269820576,0.0902081499863562,0.220392611954283,25
within-group,10,0_14,Western,0.0812284486324949,0.18576128752905904,0.220392611954283,25
within-group,1,0_14,Central,0.08262021627865404,0.21455705358481664,0.1920924794202406,26
within-group,4,0_14,Eastern,0.09092717187924894,0.23602304326436205,0.1920924794202406,26
within-group,7,0_14,Northeastern,0.02209274269820576,0.07693502711255537,0.1920924794202406,26
within-group,10,0_14,Western,0.0812284486324949,0.1595977936398386,0.1920924794202406,26
within-group,1,0_14,Central,0.08262021627865404,0.18703510036709312,0.16528413528850672,27
within-group,4,0_14,Eastern,0.09092717187924894,0.20260108407251215,0.16528413528850672,27
within-group,7,0_14,Northeastern,0.02209274269820576,0.06464609703858805,0.16528413528850672,27
within-group,10,0_14,Western,0.0812284486324949,0.13557137131949812,0.16528413528850672,27
within-group,1,0_14,Central,0.08262021627865404,0.16196586629254872,0.14101384739324846,28
within-group,4,0_14,Eastern,0.09092717187924894,0.17228337415409398,0.14101384739324846,28
within-group,7,0_14,Northeastern,0.02209274269820576,0.05334443125113746,0.14101384739324846,28
within-group,10,0_14,Western,0.0812284486324949,0.11406703532613548,0.14101384739324846,28
within-group,1,0_14,Central,0.08262021627865404,0.1393969520961046,0.11968417951992431,29
within-group,4,0_14,Eastern,0.09092717187924894,0.14626297635894822,0.11968417951992431,29
within-group,7,0_14,Northeastern,0.02209274269820576,0.04273180033051964,0.11968417951992431,29
within-group,10,0_14,Western,0.0812284486324949,0.0954791469713978,0.11968417951992431,29
within-group,1,0_14,Central,0.08262021627865404,0.11864586356345144,0.10100983379048356,30
within-group,4,0_14,Eastern,0.09092717187924894,0.12459479287834097,0.10100983379048356,30
within-group,7,0_14,Northeastern,0.02209274269820576,0.03304500093696026,0.10100983379048356,30
within-group,10,0_14,Western,0.0812284486324949,0.0791942838068494,0.10100983379048356,30
within-group,1,0_14,Central,0.08262021627865404,0.09992498609353334,0.08446878550785011,31
within-group,4,0_14,Eastern,0.09092717187924894,0.10558245148686572,0.08446878550785011,31
within-group,7,0_14,Northeastern,0.02209274269820576,0.02444637258917779,0.08446878550785011,31
within-group,10,0_14,Western,0.0812284486324949,0.06485822646311498,0.08446878550785011,31
within-group,1,0_14,Central,0.08262021627865404,0.0828870878089,0.06925272766826611,32
within-group,4,0_14,Eastern,0.09092717187924894,0.087517274131157,0.06925272766826611,32
within-group,7,0_14,Northeastern,0.02209274269820576,0.01669519866570321,0.06925272766826611,32
within-group,10,0_14,Western,0.0812284486324949,0.05201653827690662,0.06925272766826611,32
within-group,1,0_14,Central,0.08262021627865404,0.06724522034091669,0.0550582049651841,33
within-group,4,0_14,Eastern,0.09092717187924894,0.06999871494738909,0.0550582049651841,33
within-group,7,0_14,Northeastern,0.02209274269820576,0.01020273076909344,0.0550582049651841,33
within-group,10,0_14,Western,0.0812284486324949,0.04031263436493457,0.0550582049651841,33
within-group,1,0_14,Central,0.08262021627865404,0.05310159639989871,0.04212366681262995,34
within-group,4,0_14,Eastern,0.09092717187924894,0.05340131618841753,0.04212366681262995,34
within-group,7,0_14,Northeastern,0.02209274269820576,0.0053187350470185,0.04212366681262995,34
