stats_type,popgrp,age_group_m3,all_locations,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,1,0_14,1,0.27686857948860366,0.9972510598352348,0.997308421704358,-13
within-group,1,0_14,1,0.27686857948860366,0.9965543941381144,0.99660751960783,-12
within-group,1,0_14,1,0.27686857948860366,0.9957373299785154,0.9957844947584268,-11
within-group,1,0_14,1,0.27686857948860366,0.9947956514867652,0.9948407529443032,-10
within-group,1,0_14,1,0.27686857948860366,0.99369297414797,0.9937261067562746,-9
within-group,1,0_14,1,0.27686857948860366,0.9924103101987128,0.9924358270541804,-8
within-group,1,0_14,1,0.27686857948860366,0.9909063016587925,0.9909171423634546,-7
within-group,1,0_14,1,0.27686857948860366,0.989156065096082,0.9891409199942482,-6
within-group,1,0_14,1,0.27686857948860366,0.9871366298615196,0.9870885066015928,-5
within-group,1,0_14,1,0.27686857948860366,0.9848127580021055,0.9847323045383354,-4
within-group,1,0_14,1,0.27686857948860366,0.982133806288314,0.9820112472010116,-3
within-group,1,0_14,1,0.27686857948860366,0.979008862154745,0.978838651357135,-2
within-group,1,0_14,1,0.27686857948860366,0.9754113458356948,0.975190863582782,-1
within-group,1,0_14,1,0.27686857948860366,0.9712331291049452,0.9709525608815088,0
within-group,1,0_14,1,0.27686857948860366,0.9663680163344092,0.966038974819976,1
within-group,1,0_14,1,0.27686857948860366,0.9607243045973172,0.9603432849151856,2
within-group,1,0_14,1,0.27686857948860366,0.9542101519867102,0.9537578844676028,3
within-group,1,0_14,1,0.27686857948860366,0.946702353835413,0.9461588396670914,4
within-group,1,0_14,1,0.27686857948860366,0.9381458401967792,0.9374985391133338,5
within-group,1,0_14,1,0.27686857948860366,0.928537769291962,0.9277717353913008,6
within-group,1,0_14,1,0.27686857948860366,0.9177589154291824,0.9168802593490974,7
within-group,1,0_14,1,0.27686857948860366,0.905665633344459,0.9046701262114164,8
within-group,1,0_14,1,0.27686857948860366,0.8923623099484017,0.8912236268598541,9
within-group,1,0_14,1,0.27686857948860366,0.8775866942185793,0.8763066659495664,10
within-group,1,0_14,1,0.27686857948860366,0.8611277700648037,0.8596918520681999,11
within-group,1,0_14,1,0.27686857948860366,0.8429417436255248,0.8413244594654973,12
within-group,1,0_14,1,0.27686857948860366,0.8227245636177865,0.8209109178762208,13
within-group,1,0_14,1,0.27686857948860366,0.8003694678621306,0.7983894872508234,14
within-group,1,0_14,1,0.27686857948860366,0.7755143329629642,0.773405411678361,15
within-group,1,0_14,1,0.27686857948860366,0.7482886244706874,0.7460984781590336,16
within-group,1,0_14,1,0.27686857948860366,0.7184566649843463,0.7161498959385496,17
within-group,1,0_14,1,0.27686857948860366,0.6860272889887734,0.6835766176639047,18
within-group,1,0_14,1,0.27686857948860366,0.6513354182278277,0.6487464220099934,19
within-group,1,0_14,1,0.27686857948860366,0.6147882165330641,0.6120751024301304,20
within-group,1,0_14,1,0.27686857948860366,0.5764509458405986,0.5735800408955601,21
within-group,1,0_14,1,0.27686857948860366,0.5359906889590108,0.5329446332308023,22
within-group,1,0_14,1,0.27686857948860366,0.4933166600558589,0.49013565768188666,23
within-group,1,0_14,1,0.27686857948860366,0.4486380213172697,0.44537061566463015,24
within-group,1,0_14,1,0.27686857948860366,0.4018479326885744,0.3986829059091849,25
within-group,1,0_14,1,0.27686857948860366,0.35400658228569704,0.3511393012813539,26
within-group,1,0_14,1,0.27686857948860366,0.30686055612512253,0.3044819812251283,27
within-group,1,0_14,1,0.27686857948860366,0.26308125701014495,0.26110722662938757,28
within-group,1,0_14,1,0.27686857948860366,0.223863905172288,0.2221188872797024,29
within-group,1,0_14,1,0.27686857948860366,0.18939180778015735,0.1877721628988848,30
within-group,1,0_14,1,0.27686857948860366,0.15853567624066522,0.1570456353969384,31
within-group,1,0_14,1,0.27686857948860366,0.1302218925707315,0.1289285452974673,32
within-group,1,0_14,1,0.27686857948860366,0.10394446445548512,0.10291387173449802,33
within-group,1,0_14,1,0.27686857948860366,0.08004881073026511,0.0793356960734702,34
within-group,1,0_14,1,0.27686857948860366,0.05906906431372963,0.05866500856489653,35
within-group,1,0_14,1,0.27686857948860366,0.04140854290042468,0.04125485898196972,36
within-group,1,0_14,1,0.27686857948860366,0.02733104191404431,0.02736584951807105,37
within-group,1,0_14,1,0.27686857948860366,0.01691522647597455,0.01704104706512115,38
within-group,1,0_14,1,0.27686857948860366,0.00960499626221412,0.00973775380610522,39
within-group,1,0_14,1,0.27686857948860366,0.00492418931529132,0.00501161757059037,40
