stats_type,popgrp,age_group_m3,all_locations,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,1,0_14,1,0.27686857948860366,0.7384353047613723,0.7350113114651848,5
within-group,1,0_14,1,0.27686857948860366,0.7184687131542243,0.7148182954013896,6
within-group,1,0_14,1,0.27686857948860366,0.6978367337344543,0.6939638559288722,7
within-group,1,0_14,1,0.27686857948860366,0.6768189669778021,0.6727300246618338,8
within-group,1,0_14,1,0.27686857948860366,0.6555957494686859,0.651366329143562,9
within-group,1,0_14,1,0.27686857948860366,0.633879880554152,0.6295449554423996,10
within-group,1,0_14,1,0.27686857948860366,0.6116631521544129,0.607255804054455,11
within-group,1,0_14,1,0.27686857948860366,0.5886677330621731,0.584235562066746,12
within-group,1,0_14,1,0.27686857948860366,0.5648280008479526,0.5604116494672357,13
within-group,1,0_14,1,0.27686857948860366,0.5400898158615408,0.5357231577329491,14
within-group,1,0_14,1,0.27686857948860366,0.5147611986288689,0.510483102830143,15
within-group,1,0_14,1,0.27686857948860366,0.4889673127416063,0.48486267112820103,16
within-group,1,0_14,1,0.27686857948860366,0.4623791567253026,0.4584530792902054,17
within-group,1,0_14,1,0.27686857948860366,0.4352510886564305,0.4314667569011456,18
within-group,1,0_14,1,0.27686857948860366,0.4073919368602387,0.40373684724038333,19
within-group,1,0_14,1,0.27686857948860366,0.37930412428873095,0.3757076601675929,20
within-group,1,0_14,1,0.27686857948860366,0.3511750259564012,0.34766560053803913,21
within-group,1,0_14,1,0.27686857948860366,0.3232965525672426,0.31986938590615815,22
within-group,1,0_14,1,0.27686857948860366,0.2955668981800952,0.2922483314808869,23
within-group,1,0_14,1,0.27686857948860366,0.26801835915180783,0.26485839184952337,24
within-group,1,0_14,1,0.27686857948860366,0.2402669974232366,0.2373213571725549,25
within-group,1,0_14,1,0.27686857948860366,0.2116769509878014,0.20900709135718656,26
within-group,1,0_14,1,0.27686857948860366,0.18268427109343935,0.18043256018455536,27
within-group,1,0_14,1,0.27686857948860366,0.15509151559670648,0.1532174719836812,28
within-group,1,0_14,1,0.27686857948860366,0.1307196110416952,0.12906964388137185,29
within-group,1,0_14,1,0.27686857948860366,0.10993042591581129,0.10846501690621224,30
within-group,1,0_14,1,0.27686857948860366,0.09206535048215914,0.09075699323293128,31
within-group,1,0_14,1,0.27686857948860366,0.0764194792514996,0.07527648518522488,32
within-group,1,0_14,1,0.27686857948860366,0.0622069359298618,0.06123062171421054,33
within-group,1,0_14,1,0.27686857948860366,0.04916489414595852,0.04837858909718096,34
within-group,1,0_14,1,0.27686857948860366,0.03717942653579599,0.03658632641437314,35
within-group,1,0_14,1,0.27686857948860366,0.02651726541759018,0.0261278270421427,36
within-group,1,0_14,1,0.27686857948860366,0.01751943565168222,0.01730711664150515,37
within-group,1,0_14,1,0.27686857948860366,0.01050553258753371,0.01040840004375006,38
within-group,1,0_14,1,0.27686857948860366,0.00568203337190364,0.00565159350024196,39
within-group,1,0_14,1,0.27686857948860366,0.00267464576370804,0.00266314569034074,40
