share_time,share_gr-40,share_gr-39,share_gr-38,share_gr-37,share_gr-36,share_gr-35,share_gr-34,share_gr-33,share_gr-32,share_gr-31,share_gr-30,share_gr-29,share_gr-28,share_gr-27,share_gr-26,share_gr-25,share_gr-24,share_gr-23,share_gr-22,share_gr-21,share_gr-20,share_gr-19,share_gr-18,share_gr-17,share_gr-16,share_gr-15,share_gr-14,share_gr-13,share_gr-12,share_gr-11,share_gr-10,share_gr-9,share_gr-8,share_gr-7,share_gr-6,share_gr-5,share_gr-4,share_gr-3,share_gr-2,share_gr-1,share_gr0,share_gr1,share_gr2,share_gr3,share_gr4,share_gr5,share_gr6,share_gr7,share_gr8,share_gr9,share_gr10,share_gr11,share_gr12,share_gr13,share_gr14,share_gr15,share_gr16,share_gr17,share_gr18,share_gr19,share_gr20,share_gr21,share_gr22,share_gr23,share_gr24,share_gr25,share_gr26,share_gr27,share_gr28,share_gr29,share_gr30,share_gr31,share_gr32,share_gr33,share_gr34,share_gr35,share_gr36,share_gr37,share_gr38,share_gr39,share_gr40
0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,5.7045478227148345e-5,1.45388492422549e-4,6.167269559574981e-4,8.615193108320922e-4,0.0013921684580863796,0.0019311531781603046,0.0024551792351673292,0.004203809247511966,0.0063431728300735605,0.011461454161093997,0.017796767462943598,0.032339508130148416,0.054638989727807515,0.10692037338791101,0.15040614942779165,0.1964710839681773,0.24186752090409266,0.27686841545259167,0.3345325503735213,0.42500693763112263,0.6749587628765191,0.8069127560353941,0.9242938132420054,0.9758173914145314,0.9967081452310207,0.9996121865959606,1,1,1,1
0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,5.7045478227148345e-5,1.1903990329125288e-4,5.919950014934065e-4,7.502590625104896e-4,0.001238632893724361,0.0015330265395245492,0.0021030627859434563,0.003196412619940956,0.00546312292424189,0.008927043852582783,0.016217152451645976,0.026483939153117194,0.04476454364642994,0.08955095020002922,0.13345725572891406,0.17603163959797236,0.2192054083420126,0.2640600266547913,0.30266605485031844,0.37079934334983544,0.5237088451699329,0.7638368320278818,0.8799493262349143,0.9480689883572464,0.9911443947860709,0.9991348831977939,1,1,1,1,1
0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,5.7045478227148345e-5,7.593390540602827e-5,2.991221424552528e-4,6.810440952568945e-4,9.972495293436546e-4,0.0013921684580863796,0.0019482141052806056,0.0024622400308482026,0.004137137444675553,0.007306482616196436,0.013218205685936724,0.019146226094486126,0.03696880859322224,0.06579308202153179,0.1181429617896001,0.15860751920554012,0.20744977459543995,0.24359287904506197,0.2795221468182493,0.3366437794009853,0.43902727207091774,0.7060522642141054,0.8174324086802854,0.9193945315945783,0.9607204485748417,0.9936541945474645,0.9996121865959606,1,1,1,1,1
0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,7.593390540602827e-5,1.9174373429304442e-4,6.498839412860529e-4,8.493498218056453e-4,0.0013107552474347865,0.0016630250533069316,0.002149692791808773,0.003275851363746042,0.00634232617357789,0.010356599383545897,0.016798163283206873,0.028788065284666417,0.05213706227435849,0.10460932703760849,0.13920614598749081,0.1807306853867084,0.22590972968890716,0.2681932726745169,0.30343055691153725,0.3755698820910379,0.5368575930739229,0.764485236716498,0.879190172486804,0.9409421343001295,0.9823152340091781,0.9962077999964511,0.9996121865959606,1,1,1,1,1
0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,7.593390540602827e-5,1.7900874262609325e-4,5.830428071505071e-4,7.681698410566333e-4,0.001238632893724361,0.0014310060292613567,0.0019482141052806054,0.002426284286688677,0.004536775285282826,0.008472335000594869,0.01463834575768195,0.022456726475951205,0.04108888191584732,0.07808433622670688,0.12340024814255875,0.16236809898517338,0.21079329458023618,0.24507364611175753,0.2826233057900321,0.337010908827089,0.4351075272599588,0.6971328913888664,0.8137291076087819,0.9065896252706658,0.9511718598116016,0.9899921719737876,0.999134883197794,1,1,1,1,1,1
0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,7.593390540602827e-5,9.681916394262133e-5,2.991221424552528e-4,7.170988822517625e-4,0.001019505412924182,0.001379784908738386,0.0018057905080579887,0.002175431149277152,0.003669006691033635,0.006908518918999471,0.011029042726778852,0.01720617503579585,0.0313626646198155,0.05663011494023284,0.10467959633181896,0.14372208713311982,0.18747723732062094,0.22281415545506572,0.2646152767643726,0.3014654256509941,0.37381293887038486,0.5261192730181763,0.7591815408078559,0.8642902641857728,0.9313696889932924,0.9715858629528441,0.9949703236674492,0.9996121865959606,1,1,1,1,1,1
0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,7.593390540602827e-5,9.681916394262133e-5,2.991221424552528e-4,6.094425151645607e-4,8.743789047757648e-4,0.001238632893724361,0.0014847671192713384,0.0019482141052806054,0.002457444440659519,0.005651764381337591,0.009684734322674138,0.015145176700501436,0.023352198309724768,0.042545540039462405,0.08262400931365603,0.12346688799609344,0.1621603262862057,0.2093271634886601,0.2415097078943715,0.27996463186739784,0.3332446133173774,0.4136682454669706,0.6618126891290833,0.8017574167093048,0.893320604220338,0.9473485443831042,0.9858676928424549,0.9981102946509656,1,1,1,1,1,1,1
0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1808987674681464e-5,9.681916394262133e-5,2.4361662057117276e-4,5.83042807150507e-4,7.243833230447e-4,0.0010982125177198022,0.001379784908738386,0.001856970094488719,0.0022138885237616202,0.004143642322506439,0.0075149901491037546,0.011740320446256608,0.017752846757864427,0.03307766799209626,0.05915271678682708,0.10777091172374076,0.1433109379591016,0.18686205671086684,0.22136867639212365,0.2592385415570606,0.2972149224990134,0.36673027069755143,0.4967058960001793,0.7302104795077083,0.8382172313919808,0.9188066324935659,0.952741759040245,0.9902094144457861,0.9991348831977939,1,1,1,1,1,1,1
0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1808987674681464e-5,9.681916394262132e-5,1.9107599388702517e-4,5.830428071505071e-4,6.932231690738584e-4,9.972782837152057e-4,0.0012689975100822898,0.0015991104752092501,0.0019482141052806054,0.0026293668281633597,0.0058930071687907145,0.009942475729537232,0.015708915739550657,0.02355487190013739,0.04401816961900902,0.08277993468578695,0.12273956853222036,0.16023517318690905,0.20460923246767537,0.23808823480830033,0.27400005826274665,0.3186887958009773,0.39423845973489874,0.6159356867712951,0.7776884709596472,0.8768366143956283,0.9360953293807831,0.9767834680101835,0.9955040687020404,0.9996121865959606,1,1,1,1,1,1,1
0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1808987674681464e-5,8.954750287037323e-5,1.5524165707404865e-4,2.8638715078830164e-4,6.668234610598048e-4,8.273910667311459e-4,0.0011442866057351315,0.001379784908738386,0.0018569700944887193,0.0022200355694132045,0.005166834684849504,0.0075673710292792845,0.01202757981298196,0.018432625660773076,0.033687126481911675,0.05948294157451007,0.10569773750955956,0.139646269983242,0.1807560179880449,0.2182708145882787,0.25000442018589347,0.28874411786997106,0.3460853987071253,0.45137810852887683,0.6927159707140688,0.8096449325215733,0.8985685262329616,0.945031497953938,0.9866509203894137,0.9979308066688136,1,1,1,1,1,1,1,1
0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,7.593390540602827e-5,1.0888641520355323e-4,2.4361662057117276e-4,5.83042807150507e-4,6.932231690738584e-4,9.972782837152057e-4,0.0013107552474347865,0.0015991104752092501,0.0019482141052806056,0.0027904104784303796,0.00632684993182307,0.010438025373918181,0.016151566925068157,0.02361386948069984,0.04640406679338914,0.08128073606692715,0.11981178564116983,0.15654452403888797,0.19837915377584234,0.23169294947218572,0.2641220306646459,0.3082842053713127,0.3758932665332219,0.5431008668273678,0.7410130400244302,0.8440798835292042,0.9212822784514172,0.9579954574866202,0.9906520496566528,0.9981102946509656,1,1,1,1,1,1,1,1
0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,5.1808987674681464e-5,9.681916394262133e-5,2.4361662057117276e-4,5.830428071505071e-4,6.932231690738584e-4,9.08804277382739e-4,0.0011442866057351315,0.001418622479913363,0.0018569700944887193,0.002340759200905281,0.005336121254961163,0.0075822689886729105,0.012835615992729064,0.018226268315871742,0.035210076211672665,0.05796915490448336,0.10378296154346267,0.133798621238108,0.17290445791993586,0.21271854991729836,0.23996129137620678,0.2766071468428183,0.3272614643887044,0.4110589076560577,0.6337957362161623,0.7758085868259624,0.876165349981629,0.9348374086936083,0.9769550453452287,0.9976356781890737,0.9996121865959606,1,1,1,1,1,1,1,1
0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1808987674681464e-5,9.681916394262132e-5,1.5524165707404865e-4,2.8638715078830164e-4,6.668234610598048e-4,7.524443947483709e-4,0.001075985388510826,0.0013107552474347865,0.0016461845763685223,0.002031783893798529,0.0034021948774112664,0.006659614688993074,0.010043029766851319,0.016096058208253907,0.023052683190858316,0.045967223990924955,0.07608844737339461,0.1182136783740347,0.14966878510345671,0.19352013144351685,0.2215793053586654,0.25078437931928604,0.2940359062738608,0.34923312059123995,0.47151346903006885,0.6870694236537026,0.8051599726138254,0.8948978262289365,0.9435380502093884,0.9861542365448216,0.9979308066688136,1,1,1,1,1,1,1,1,1
0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1808987674681464e-5,7.593390540602827e-5,9.681916394262132e-5,2.4361662057117276e-4,5.83042807150507e-4,6.932231690738584e-4,9.08804277382739e-4,0.0011998592211528308,0.001418622479913363,0.0018569700944887193,0.002395596982383342,0.005473739677204579,0.007714411300600934,0.012487799919517161,0.018378985978109642,0.03433086657247632,0.056533765431025555,0.0999954453075464,0.1299530051970077,0.1626023768248508,0.20552279399608472,0.23158334419769339,0.2658742358038534,0.3133806110154431,0.38167132650427216,0.5754278987551932,0.7243161144935945,0.8336609478630657,0.9173250603044669,0.9506718596294905,0.9896739697083431,0.9985875980491322,1,1,1,1,1,1,1,1,1
0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,5.1808987674681464e-5,9.681916394262132e-5,1.5524165707404865e-4,5.830428071505071e-4,6.757756554027042e-4,8.233079459708941e-4,0.001075985388510826,0.001418622479913363,0.0017101694429299953,0.0020100487838360928,0.003506863984787329,0.006620908109955162,0.010124880682936523,0.016002938773450857,0.02295520587130019,0.04575482503306772,0.07523574926476835,0.11310779656701311,0.14203553461402377,0.18603785098951753,0.21416886610452132,0.24109812101491968,0.2808067132230614,0.3314486216601581,0.42021549446180245,0.6371961738819788,0.7632076735986237,0.8650428459625186,0.9263323639979091,0.9648148442436717,0.9976356781890737,0.9997708851674811,1,1,1,1,1,1,1,1,1
0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1808987674681464e-5,8.320556647827637e-5,9.681916394262132e-5,2.4361662057117276e-4,5.830428071505071e-4,7.524443947483709e-4,9.08804277382739e-4,0.0011776320919438545,0.0014669521886303651,0.00187890329012184,0.002399999596160828,0.005458710725673887,0.007689666566416153,0.013283768848003334,0.01799478604009512,0.0328731732914854,0.05616471904681845,0.09385111215167864,0.12494138980472105,0.1524632850925077,0.19904396762582374,0.22834942629245933,0.25186362353657266,0.29322575185540944,0.3524083572139986,0.49813251219538385,0.679247346401224,0.7942675355164254,0.8840113732357493,0.9350055738432296,0.9764339362594691,0.9979308066688136,1,1,1,1,1,1,1,1,1,1
0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1808987674681464e-5,7.593390540602827e-5,9.681916394262133e-5,1.5524165707404865e-4,5.830428071505071e-4,6.757756554027042e-4,8.233079459708941e-4,0.001075985388510826,0.001418622479913363,0.00174448618791111,0.0020100487838360928,0.003661568893592425,0.007001925897518032,0.010493754540914325,0.015907729854315093,0.022381335708674475,0.044089914970959106,0.07256814231737224,0.10889975084209264,0.13550092795788388,0.1739307365848253,0.20866689602431396,0.23353246566314295,0.2653329123948933,0.3175483654759602,0.3935054692699697,0.58291754671817,0.7102025424065798,0.8165565537177701,0.9019585612061368,0.9403728584470916,0.9854585181352832,0.9985875980491322,1,1,1,1,1,1,1,1,1,1
0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1808987674681464e-5,8.320556647827637e-5,9.681916394262133e-5,5.521158830822463e-4,5.830428071505071e-4,7.52444394748371e-4,9.08804277382739e-4,0.0011845299461859388,0.0015012689336114796,0.0018315416452470573,0.002467843938370489,0.005667179919419137,0.007789262124678539,0.01365926899115857,0.01744947216334979,0.028554017479961405,0.05514692292153646,0.09204929933168522,0.12035517297502125,0.1446868953414935,0.19189041992711692,0.2154122913935042,0.24252614617433024,0.27994272742613624,0.33135681214672574,0.4305131441887385,0.6319258937480092,0.7448693079627252,0.8491113681922325,0.9133160491444927,0.9475845410952144,0.9898330676461352,0.9997708851674811,1,1,1,1,1,1,1,1,1,1
0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,7.593390540602827e-5,9.681916394262132e-5,1.0888641520355325e-4,5.648508747491974e-4,6.324364276148988e-4,8.233079459708941e-4,9.972782837152057e-4,0.001418622479913363,0.00173519213603977,0.0020692891790916397,0.0037251128597901146,0.007019111426915054,0.010953453873831436,0.015389556909383798,0.02178059618329937,0.04167163398435215,0.07055685390062928,0.10599886606816304,0.12876559981366667,0.15895660366603032,0.19947469533193807,0.22665938171468492,0.25300826797448706,0.30346382571942165,0.3546077503395683,0.5256370909616364,0.6701939302806044,0.7746020310311683,0.8702990300645678,0.9203740173121638,0.959557241592626,0.9943888335963624,1,1,1,1,1,1,1,1,1,1,1
0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1808987674681464e-5,8.320556647827637e-5,9.681916394262132e-5,4.995752563980986e-4,5.830428071505071e-4,7.52444394748371e-4,8.743789047757648e-4,0.0011772870394852416,0.0014529392248944775,0.0017660455767140669,0.0025791616954351933,0.005509123528863256,0.007758261717216315,0.013825715268347019,0.017558866572450746,0.026904149149104172,0.05467180166067746,0.09100885434641151,0.11409843259090004,0.13877893909442643,0.17838412419261004,0.20815663692141953,0.2353303007950718,0.2642746908181407,0.3168664044357439,0.3945292942284869,0.5857404336618022,0.6984441578251288,0.8039739921693413,0.8836354928959036,0.92568446410826,0.9658422155746802,0.9985875980491322,1,1,1,1,1,1,1,1,1,1,1
0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.593390540602827e-5,8.320556647827637e-5,9.681916394262132e-5,5.648508747491974e-4,6.234842332719993e-4,7.9943223279299e-4,9.853132702197886e-4,0.0014529392248944775,0.001612327901332225,0.002099385421315092,0.0045239955645934625,0.007164819412354837,0.010706891527641364,0.014973033862815703,0.020535758735180324,0.040031554919542967,0.07139452625265502,0.10312960790800946,0.12441757141817524,0.15223953135281787,0.18777926684953303,0.21815962143349066,0.24472756488562922,0.278665611598486,0.3357675761910813,0.44587036840477823,0.6330181445260274,0.7281409475139237,0.8347600485713733,0.9032506932055971,0.9335674175602424,0.9727536642446477,0.9989754114531717,1,1,1,1,1,1,1,1,1,1,1
0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1808987674681464e-5,7.593390540602827e-5,9.681916394262133e-5,4.1738567771462676e-4,5.648508747491974e-4,7.091051669605655e-4,8.743789047757648e-4,0.001152424092884084,0.0014529392248944775,0.001750633233562694,0.002645315919583686,0.005367977903709575,0.008031028880679926,0.013418310552490787,0.01676938974207477,0.02735794744599297,0.05435161853852614,0.08942939908162251,0.11141979035468864,0.13292869287106232,0.1686020115932131,0.19816388577069036,0.2244648736373487,0.25314476817117015,0.3006868563122263,0.3589261361729208,0.5333747645488222,0.6573145852786065,0.7602991561365124,0.8519130248248695,0.9083090376465844,0.9377634663223657,0.9775907086523177,1,1,1,1,1,1,1,1,1,1,1,1
0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.593390540602827e-5,8.320556647827637e-5,9.681916394262133e-5,5.123102480650499e-4,6.234842332719993e-4,7.9943223279299e-4,9.508878976128145e-4,0.0014185426066590544,0.0016123279013322248,0.002067407365220131,0.004597354356280584,0.006932982499329086,0.010399095149768205,0.015095949216406007,0.02036571177168765,0.03789157152052794,0.07164650081055704,0.10246224130882035,0.12092759902920906,0.14672476877220045,0.17664947838962974,0.2044016003456353,0.23195395290275478,0.2662325855618435,0.31589653545797713,0.4103655566897769,0.5914307864097613,0.6866888659360846,0.7883708030590537,0.8669652642015877,0.9100788404611811,0.9448055780515915,0.9873875914139013,1,1,1,1,1,1,1,1,1,1,1,1
