stats_type,popgrp,age_group_m3,all_locations,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,1,0_14,1,0.1798837661054959,0.9995063286083878,0.999319386017745,-40
within-group,1,0_14,1,0.1798837661054959,0.999329095188234,0.9990712653052694,-39
within-group,1,0_14,1,0.1798837661054959,0.9990947264794576,0.9987452575121816,-38
within-group,1,0_14,1,0.1798837661054959,0.9987872376465828,0.9983183423224178,-37
within-group,1,0_14,1,0.1798837661054959,0.9983935982006228,0.9977768504533604,-36
within-group,1,0_14,1,0.1798837661054959,0.9979136653278856,0.9971212737793184,-35
within-group,1,0_14,1,0.1798837661054959,0.9973200512266792,0.9963117544625456,-34
within-group,1,0_14,1,0.1798837661054959,0.996587591418287,0.9953185393739076,-33
within-group,1,0_14,1,0.1798837661054959,0.9956937533820848,0.9941131299400864,-32
within-group,1,0_14,1,0.1798837661054959,0.9946477898466431,0.9927111886962148,-31
within-group,1,0_14,1,0.1798837661054959,0.9934239538292,0.991082346209551,-30
within-group,1,0_14,1,0.1798837661054959,0.99199855103852,0.9892003683235872,-29
within-group,1,0_14,1,0.1798837661054959,0.9903719080157372,0.9870660089020415,-28
within-group,1,0_14,1,0.1798837661054959,0.9885237395359564,0.9846600255144504,-27
within-group,1,0_14,1,0.1798837661054959,0.9864407545792364,0.9819743155129418,-26
within-group,1,0_14,1,0.1798837661054959,0.9841389162739846,0.9790457767494056,-25
within-group,1,0_14,1,0.1798837661054959,0.981613777913437,0.975881158950492,-24
within-group,1,0_14,1,0.1798837661054959,0.9788024454051404,0.9724144156779204,-23
within-group,1,0_14,1,0.1798837661054959,0.9756808776847676,0.9686242068604424,-22
within-group,1,0_14,1,0.1798837661054959,0.9722380848221016,0.96451247325129,-21
within-group,1,0_14,1,0.1798837661054959,0.9684232159684136,0.9600209607279926,-20
within-group,1,0_14,1,0.1798837661054959,0.9641712769161742,0.9551027504766132,-19
within-group,1,0_14,1,0.1798837661054959,0.959355190114226,0.9495955380117344,-18
within-group,1,0_14,1,0.1798837661054959,0.9537970879395375,0.9433248316005298,-17
within-group,1,0_14,1,0.1798837661054959,0.9474214331433272,0.9362154953986392,-16
within-group,1,0_14,1,0.1798837661054959,0.940079273027561,0.9281377307903866,-15
within-group,1,0_14,1,0.1798837661054959,0.93157572868483,0.9189463554930456,-14
within-group,1,0_14,1,0.1798837661054959,0.9217984738456538,0.9085344152672534,-13
within-group,1,0_14,1,0.1798837661054959,0.9108880021693612,0.8970671921072233,-12
within-group,1,0_14,1,0.1798837661054959,0.8989422685562461,0.8846510794144858,-11
