stats_type,popgrp,age_group_m3,all_locations,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,1,0_14,1,0.27686857948860366,0.9981442408857168,0.9980628671189584,-40
within-group,1,0_14,1,0.27686857948860366,0.997521304597598,0.9974141142205744,-39
within-group,1,0_14,1,0.27686857948860366,0.9967808647111824,0.996645237078721,-38
within-group,1,0_14,1,0.27686857948860366,0.9958836847885968,0.9957117466466108,-37
within-group,1,0_14,1,0.27686857948860366,0.9948270018991388,0.99461115846761206,-36
within-group,1,0_14,1,0.27686857948860366,0.9935811966278214,0.9933127519363693,-35
within-group,1,0_14,1,0.27686857948860366,0.9921656939555292,0.991838501517093,-34
within-group,1,0_14,1,0.27686857948860366,0.9906024188470006,0.9902168961426426,-33
within-group,1,0_14,1,0.27686857948860366,0.9888119264618774,0.9883538042530526,-32
within-group,1,0_14,1,0.27686857948860366,0.986857749509495,0.9863183131692428,-31
within-group,1,0_14,1,0.27686857948860366,0.9847165866926444,0.984095843301488,-30
within-group,1,0_14,1,0.27686857948860366,0.9823297429163362,0.981610855381178,-29
within-group,1,0_14,1,0.27686857948860366,0.9797297143536932,0.9789153410580768,-28
within-group,1,0_14,1,0.27686857948860366,0.9768206529920236,0.9759058430046949,-27
within-group,1,0_14,1,0.27686857948860366,0.9737370379603862,0.9727332415322733,-26
within-group,1,0_14,1,0.27686857948860366,0.9704002177682988,0.9693081202717334,-25
within-group,1,0_14,1,0.27686857948860366,0.9667899354400972,0.9656192849880868,-24
within-group,1,0_14,1,0.27686857948860366,0.9628700013843836,0.9616177073968796,-23
within-group,1,0_14,1,0.27686857948860366,0.958651449817682,0.9573239532280072,-22
within-group,1,0_14,1,0.27686857948860366,0.9540214620503752,0.9526067564854118,-21
within-group,1,0_14,1,0.27686857948860366,0.9489226636266348,0.94742165899882,-20
within-group,1,0_14,1,0.27686857948860366,0.943422944280378,0.94185189828376,-19
within-group,1,0_14,1,0.27686857948860366,0.9374289477233452,0.935798308615567,-18
within-group,1,0_14,1,0.27686857948860366,0.930733774113247,0.9290387905336436,-17
within-group,1,0_14,1,0.27686857948860366,0.9232116027375884,0.9214475951564524,-16
within-group,1,0_14,1,0.27686857948860366,0.9147399524314486,0.9129101379757212,-15
within-group,1,0_14,1,0.27686857948860366,0.905232445567382,0.9033326133389296,-14
within-group,1,0_14,1,0.27686857948860366,0.8947996662395492,0.8928146437332333,-13
