stats_type,popgrp,age_group_m3,all_locations,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,1,0_14,1,0.27686857948860366,0.996447862391055,0.9964840973888328,-13
within-group,1,0_14,1,0.27686857948860366,0.9955505168791338,0.9955699940558712,-12
within-group,1,0_14,1,0.27686857948860366,0.9945495505948444,0.9945500493104172,-11
within-group,1,0_14,1,0.27686857948860366,0.9934267096596394,0.9934090857174768,-10
within-group,1,0_14,1,0.27686857948860366,0.9921283321165472,0.9920830507197688,-9
within-group,1,0_14,1,0.27686857948860366,0.990648079147724,0.990583973575088,-8
within-group,1,0_14,1,0.27686857948860366,0.9889653125779632,0.9888768814014068,-7
within-group,1,0_14,1,0.27686857948860366,0.9870553559865352,0.9869401187629444,-6
within-group,1,0_14,1,0.27686857948860366,0.984869504124396,0.9847285925248408,-5
within-group,1,0_14,1,0.27686857948860366,0.9823392349931528,0.9821622160903272,-4
within-group,1,0_14,1,0.27686857948860366,0.9794148319243094,0.9791935905343758,-3
within-group,1,0_14,1,0.27686857948860366,0.9760162730483836,0.9757343076311056,-2
within-group,1,0_14,1,0.27686857948860366,0.9721007576295372,0.9717662213869532,-1
within-group,1,0_14,1,0.27686857948860366,0.9675690572274986,0.9671676633857856,0
within-group,1,0_14,1,0.27686857948860366,0.9623256668683324,0.9618679826389336,1
within-group,1,0_14,1,0.27686857948860366,0.9562935766207744,0.9557865190919608,2
within-group,1,0_14,1,0.27686857948860366,0.949474536627128,0.948885871618544,3
within-group,1,0_14,1,0.27686857948860366,0.9418124558567272,0.9411318338640644,4
within-group,1,0_14,1,0.27686857948860366,0.933110341080226,0.9323107201354592,5
within-group,1,0_14,1,0.27686857948860366,0.9234483107177226,0.9225358873214744,6
within-group,1,0_14,1,0.27686857948860366,0.9128191705306428,0.9117949916879594,7
within-group,1,0_14,1,0.27686857948860366,0.9008577111549864,0.899709224064679,8
within-group,1,0_14,1,0.27686857948860366,0.8876718225601938,0.8864004048631409,9
within-group,1,0_14,1,0.27686857948860366,0.8729514562685149,0.8715767569994981,10
within-group,1,0_14,1,0.27686857948860366,0.8562593089790768,0.854783716727703,11
within-group,1,0_14,1,0.27686857948860366,0.8378469685279262,0.8362449881546499,12
within-group,1,0_14,1,0.27686857948860366,0.8174909513593863,0.8157248194940372,13
within-group,1,0_14,1,0.27686857948860366,0.7956188414461183,0.7937095205222642,14
within-group,1,0_14,1,0.27686857948860366,0.7720467011484462,0.7699960945772983,15
within-group,1,0_14,1,0.27686857948860366,0.7464943448721835,0.7443243424442038,16
within-group,1,0_14,1,0.27686857948860366,0.718574031227977,0.716263886264787,17
within-group,1,0_14,1,0.27686857948860366,0.6880725802037491,0.6856212216900069,18
within-group,1,0_14,1,0.27686857948860366,0.6556369123295697,0.6530497318527654,19
within-group,1,0_14,1,0.27686857948860366,0.6213333899205107,0.6186077193262978,20
within-group,1,0_14,1,0.27686857948860366,0.5848993890522501,0.5820515520549997,21
within-group,1,0_14,1,0.27686857948860366,0.5462422478931702,0.543250571247288,22
within-group,1,0_14,1,0.27686857948860366,0.5057274578689755,0.5027105000269174,23
within-group,1,0_14,1,0.27686857948860366,0.4628898709348512,0.4599422655052689,24
within-group,1,0_14,1,0.27686857948860366,0.4170143391789793,0.4143264250978996,25
within-group,1,0_14,1,0.27686857948860366,0.36861276327930864,0.36631691178589143,26
within-group,1,0_14,1,0.27686857948860366,0.32003035425695686,0.3183815178181186,27
within-group,1,0_14,1,0.27686857948860366,0.27471496629437697,0.2735101010749073,28
within-group,1,0_14,1,0.27686857948860366,0.23448827651241289,0.2335262948145537,29
within-group,1,0_14,1,0.27686857948860366,0.19966208493144524,0.1988349901805084,30
within-group,1,0_14,1,0.27686857948860366,0.16889429768426606,0.16814606558691922,31
within-group,1,0_14,1,0.27686857948860366,0.14097162484964404,0.1403778055414006,32
within-group,1,0_14,1,0.27686857948860366,0.11466869857767678,0.11429931075006926,33
within-group,1,0_14,1,0.27686857948860366,0.09039992234209748,0.09030062962374892,34
within-group,1,0_14,1,0.27686857948860366,0.06852893731995104,0.06869013855527478,35
within-group,1,0_14,1,0.27686857948860366,0.04943493319932864,0.04975177150935927,36
within-group,1,0_14,1,0.27686857948860366,0.03343980284322087,0.03385154822539819,37
within-group,1,0_14,1,0.27686857948860366,0.02088730973850424,0.02130618806935555,38
within-group,1,0_14,1,0.27686857948860366,0.01170872245736727,0.01205788187437528,39
within-group,1,0_14,1,0.27686857948860366,0.00585276108078725,0.00608426598897822,40
