stats_type,popgrp,age_group_m3,all_locations,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,1,0_14,1,0.1804485419927868,0.9997124380560352,0.9995743301023736,-40
within-group,1,0_14,1,0.1804485419927868,0.9995925788972904,0.999399203536683,-39
within-group,1,0_14,1,0.1804485419927868,0.9994381093516528,0.9991748454713508,-38
within-group,1,0_14,1,0.1804485419927868,0.9992341694509684,0.9988807864097716,-37
within-group,1,0_14,1,0.1804485419927868,0.9989760543185084,0.9985119949606932,-36
within-group,1,0_14,1,0.1804485419927868,0.9986567228521706,0.998061059273911,-35
within-group,1,0_14,1,0.1804485419927868,0.9982663362752922,0.9975176735737206,-34
within-group,1,0_14,1,0.1804485419927868,0.997802026546709,0.9968790804613434,-33
within-group,1,0_14,1,0.1804485419927868,0.997261179247743,0.996144268702026,-32
within-group,1,0_14,1,0.1804485419927868,0.9966395712299458,0.995311593897938,-31
within-group,1,0_14,1,0.1804485419927868,0.9959396343161409,0.9943892611861886,-30
within-group,1,0_14,1,0.1804485419927868,0.995142808892472,0.9933558638497378,-29
within-group,1,0_14,1,0.1804485419927868,0.9942513846489686,0.992216140611007,-28
within-group,1,0_14,1,0.1804485419927868,0.9932475820231196,0.9909517771090364,-27
within-group,1,0_14,1,0.1804485419927868,0.9921304756674708,0.9895651105623066,-26
within-group,1,0_14,1,0.1804485419927868,0.9908968254143808,0.9880482382964396,-25
within-group,1,0_14,1,0.1804485419927868,0.9895247702426292,0.9863873118127888,-24
within-group,1,0_14,1,0.1804485419927868,0.98800254107736,0.9845697158514608,-23
within-group,1,0_14,1,0.1804485419927868,0.9863122758767002,0.982583584488264,-22
within-group,1,0_14,1,0.1804485419927868,0.9844169276956914,0.9803861458461236,-21
within-group,1,0_14,1,0.1804485419927868,0.9822974911650928,0.9779579014998928,-20
within-group,1,0_14,1,0.1804485419927868,0.9799201204720648,0.9752698920780009,-19
within-group,1,0_14,1,0.1804485419927868,0.97722522603106865,0.9722625361770576,-18
within-group,1,0_14,1,0.1804485419927868,0.9740979199876352,0.9688170475891926,-17
within-group,1,0_14,1,0.1804485419927868,0.9704668728621884,0.9648649824267465,-16
within-group,1,0_14,1,0.1804485419927868,0.9662810182818512,0.9603594286171114,-15
within-group,1,0_14,1,0.1804485419927868,0.9614885005329064,0.9552571422792572,-14
within-group,1,0_14,1,0.1804485419927868,0.9560455259991408,0.9495163467926828,-13
within-group,1,0_14,1,0.1804485419927868,0.949982484432478,0.9431744938633312,-12
within-group,1,0_14,1,0.1804485419927868,0.9433647572907238,0.93629830748475,-11
within-group,1,0_14,1,0.1804485419927868,0.9362482287289764,0.9289259256642142,-10
within-group,1,0_14,1,0.1804485419927868,0.9285432275006,0.9209693675843156,-9
within-group,1,0_14,1,0.1804485419927868,0.920259705532519,0.9124348898243708,-8
within-group,1,0_14,1,0.1804485419927868,0.9113741731436574,0.9033167319208733,-7
within-group,1,0_14,1,0.1804485419927868,0.901778297090946,0.8934863380704818,-6
within-group,1,0_14,1,0.1804485419927868,0.8914189317282546,0.8828851856200722,-5
within-group,1,0_14,1,0.1804485419927868,0.8802850104795986,0.871493470939936,-4
within-group,1,0_14,1,0.1804485419927868,0.8683198438760312,0.8592897050501742,-3
within-group,1,0_14,1,0.1804485419927868,0.855558719245083,0.8463215143334474,-2
within-group,1,0_14,1,0.1804485419927868,0.8419841509970561,0.8325422456934037,-1
within-group,1,0_14,1,0.1804485419927868,0.8275586194998863,0.8179122696180743,0
within-group,1,0_14,1,0.1804485419927868,0.8122457331545818,0.8023976602283582,1
