share_time,share_gr-40,share_gr-39,share_gr-38,share_gr-37,share_gr-36,share_gr-35,share_gr-34,share_gr-33,share_gr-32,share_gr-31,share_gr-30,share_gr-29,share_gr-28,share_gr-27,share_gr-26,share_gr-25,share_gr-24,share_gr-23,share_gr-22,share_gr-21,share_gr-20,share_gr-19,share_gr-18,share_gr-17,share_gr-16,share_gr-15,share_gr-14,share_gr-13,share_gr-12,share_gr-11,share_gr-10,share_gr-9,share_gr-8,share_gr-7,share_gr-6,share_gr-5,share_gr-4,share_gr-3,share_gr-2,share_gr-1,share_gr0,share_gr1,share_gr2,share_gr3,share_gr4,share_gr5,share_gr6,share_gr7,share_gr8,share_gr9,share_gr10,share_gr11,share_gr12,share_gr13,share_gr14,share_gr15,share_gr16,share_gr17,share_gr18,share_gr19,share_gr20,share_gr21,share_gr22,share_gr23,share_gr24,share_gr25,share_gr26,share_gr27,share_gr28,share_gr29,share_gr30,share_gr31,share_gr32,share_gr33,share_gr34,share_gr35,share_gr36,share_gr37,share_gr38,share_gr39,share_gr40
0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417389849752343e-5,8.643149426284882e-5,1.6399677972877533e-4,0.0011711619923265018,0.0016525449758299936,0.002287875031806021,0.0030201275938113907,0.004355322472599324,0.005830342679531663,0.007937162506357997,0.011117668182914079,0.014944508445188251,0.02419164327164357,0.03423767967673017,0.05802065491258256,0.09435476370085215,0.13893973430066425,0.1799573757613867,0.21877582834942744,0.25264302887794016,0.32087371296347883,0.4509418064098854,0.6506738727895298,0.8085578308217598,0.9023812719159843,0.9717190084840871,0.9942599121165336,0.9985978873100207,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417389849752343e-5,1.417389849752343e-5,1.5195719031720786e-4,9.24665340335323e-4,0.0014317001514621277,0.0020199550517715995,0.0027545625751180525,0.003612980084745873,0.004901388661728508,0.007113431531236146,0.009229458574890053,0.013698733895755343,0.019598056482098898,0.030113408198263136,0.04336526511135767,0.08169079259702218,0.12155252114217695,0.16054030227080218,0.2022481319499844,0.23602055230527208,0.28731382887218876,0.3743576371548742,0.5717601854043813,0.764461344196207,0.8471944659515758,0.9412629152980342,0.9879300408144086,0.9972329966495519,0.9991767985902904,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417389849752343e-5,1.3432105734378217e-4,2.921516095065531e-4,0.0011711619923265018,0.0017157758884310313,0.0023768339973548698,0.002984911493893117,0.004172136970392866,0.005622367899426479,0.008400768941816619,0.012017488079322097,0.01678521362861302,0.026557107660070623,0.03796974377763851,0.06282747602962281,0.10318511048852762,0.14647595160016053,0.18623166275451558,0.2217437897382676,0.25431398026370694,0.32708706382746,0.4713795971733917,0.6855625167374766,0.8135978332301591,0.8964677954904391,0.965745462490978,0.9924687533940327,0.9980884975375529,0.9996159246610075,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417389849752343e-5,1.3432105734378217e-4,1.7523399730351723e-4,0.0011282070160420457,0.0014208159774955892,0.0021031610112504096,0.0027191458822405728,0.0037830387837018654,0.004909384297082475,0.006670738917704382,0.009510834330628038,0.014141759493599387,0.022454062928546806,0.03321902449942911,0.050326651191374555,0.09070291271247127,0.12967212294493316,0.1659402286259055,0.20506590537840755,0.24043529442424752,0.2894871653242879,0.3842467336405369,0.5966892765956737,0.765191843575749,0.8440747158705041,0.9291807239537905,0.9844762031597788,0.9944984331924667,0.9985978873100207,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417389849752343e-5,8.643149426284882e-5,1.5195719031720788e-4,0.0010693329825149707,0.001354780775324846,0.0019624931926773377,0.002472127688555457,0.003149582265964826,0.004353970476054274,0.005447141925841331,0.008922864272320639,0.012994660632659284,0.01912193705784498,0.02791167580685871,0.041828309822340766,0.07153890328736237,0.1099220450827701,0.14925152428182586,0.1887886492885337,0.2214468720400503,0.25999148314390086,0.3275766751341501,0.47394624827618437,0.7030938559371537,0.810074008692062,0.873566450381454,0.9564158318041195,0.9911972949221032,0.9972329966495519,0.9996159246610075,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417389849752343e-5,4.6641874874669525e-5,1.3432105734378217e-4,7.72543663791566e-4,0.0011474839994217796,0.001599776991981161,0.002134413394294765,0.0028009155961314647,0.003839846709749115,0.0048642187863875645,0.0071227671275576115,0.010307685849216234,0.014457452692798403,0.02382312191070796,0.03474810450886757,0.056256556180278715,0.0926510514729878,0.13480767981538003,0.1692965259481917,0.20193091825615458,0.23860068325492345,0.2898506718612433,0.3852167891556814,0.6036679417531966,0.7582587330792618,0.839403463499014,0.9099652423753493,0.9832787955846697,0.9942599121165336,0.9985978873100207,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,1.3432105734378217e-4,1.8727358671508467e-4,0.0010938775370034643,0.001354780775324846,0.002066436452278904,0.002514978356501126,0.003149582265964826,0.004431595939407962,0.005778212581293107,0.008041129837114669,0.01344641202422881,0.01942073230616045,0.02934683819279674,0.04490485619185854,0.07647503063776621,0.11244976109218084,0.14884455727432874,0.18844829117907066,0.2166552077270077,0.2553609350956928,0.3195564992375542,0.4644897505663461,0.684968661281746,0.7928012418405204,0.8648501888333976,0.9392722829250394,0.9869586613857333,0.9959979096929855,0.9996159246610075,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,1.3432105734378217e-4,1.8727358671508467e-4,0.0010693329825149707,0.0011711619923265018,0.001672211109550588,0.0022879873638631766,0.0027895339516260946,0.0037497323287552366,0.004897906367956686,0.006920079977857107,0.010707098525869627,0.016286972812817827,0.024283262099831497,0.03412348611691316,0.058158289765612436,0.09169202054688123,0.1330206212129654,0.16601666657894068,0.1992832035266874,0.22826780293003088,0.2855863263193625,0.36714126131697333,0.574974651468931,0.7402997738210078,0.8231860483007305,0.8957386120007097,0.9680228304635808,0.9940070325965805,0.9985978873100207,0.9996159246610075,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,8.643149426284882e-5,1.4636064675534964e-4,7.926190071489413e-4,0.0011518850089467679,0.001354780775324846,0.0021595998462527193,0.0026690217135940802,0.0031830371597012675,0.0042500151808751545,0.005842951952947377,0.00851214216462719,0.012881770927077114,0.01916821786539308,0.029389676825164857,0.04594218256180254,0.0740198771254188,0.10927191527826384,0.14622190462918483,0.1814927142711524,0.20909889903671733,0.24751516274154925,0.3118285511757893,0.43231382951408615,0.6508610701509204,0.7661805301649446,0.847368757161971,0.9222155627142814,0.9842762761691969,0.9944984331924668,0.9996159246610075,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417389849752343e-5,8.643149426284882e-5,1.463606467553496e-4,2.2781342377069583e-4,0.0010938775370034643,0.0011711619923265018,0.0017186925100578926,0.002422946306817235,0.0028602108748728735,0.0037577279641092033,0.005178993269833414,0.00684858864719595,0.011130951448672727,0.016308199559761045,0.02503324306757153,0.03478147114170196,0.05764292633481936,0.09018261068302255,0.12665062730714,0.1596494689389666,0.1928368478931513,0.22180736567075848,0.27476141954855093,0.3398738098579019,0.5414217279533253,0.7062542180687462,0.7982110333573574,0.8679691766612242,0.9474880850991718,0.9937475856631429,0.9973628003534544,0.9996159246610075,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417389849752343e-5,4.6641874874669525e-5,1.3432105734378217e-4,1.8727358671508467e-4,9.045779614003952e-4,0.0011711619923265018,0.0016520796001646349,0.00214096877220163,0.002755501350167139,0.003307761849876616,0.0042500151808751545,0.005968996544794303,0.008513377817255901,0.013004581960421634,0.019717746288998167,0.02883596002057154,0.0462279633389247,0.07157627776752168,0.10352738225482148,0.14203691366196602,0.17271850542904044,0.20225662906773637,0.23633519038550568,0.29894528382523644,0.4033417511232564,0.598302324817836,0.7411703873825553,0.8206570164015073,0.8958719742237085,0.9709374301134129,0.9944984331924668,0.9991767985902904,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,1.3432105734378217e-4,1.463606467553496e-4,7.72543663791566e-4,0.0010938775370034643,0.0012234646005099756,0.0017821480867732417,0.002422946306817235,0.0028602108748728735,0.0037577279641092033,0.005193331654557487,0.006926751699680311,0.010503881810756819,0.01585073126885414,0.024121243166680496,0.03524297135108891,0.05463687234302589,0.08715679427288807,0.115091919396678,0.15273139890256074,0.18607767957531038,0.21406955244725978,0.2652998628842816,0.32296780316111395,0.48580874619964604,0.6629357352473346,0.7623034493901076,0.8416035510281529,0.9202964617905396,0.9836994309964071,0.9968534105809864,0.9996159246610075,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,8.643149426284882e-5,1.4636064675534964e-4,7.72543663791566e-4,9.29122515888889e-4,0.0011711619923265018,0.0016985610006719392,0.0022548935374533063,0.0028261782734139177,0.0031931470448452693,0.004357464805403648,0.006081906309672395,0.008666478387440587,0.012942041087600265,0.018966557751643714,0.02798680589379987,0.04433111218621806,0.06737032884792499,0.09743978311696681,0.13253291152752855,0.16851846998988113,0.19484446647793172,0.22559779831093668,0.283084173876673,0.3718921651407052,0.5461792032024008,0.6965531614349028,0.7899301427798218,0.8595710796176242,0.9408594947740558,0.9910879958304907,0.9973628003534544,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417389849752343e-5,8.643149426284882e-5,1.3432105734378217e-4,1.4636064675534964e-4,9.045779614003953e-4,0.0011282070160420457,0.0015335973628797892,0.001870862328911859,0.002472127688555457,0.002878717581289255,0.0036851454077499635,0.005116697120422278,0.0068244091718932115,0.010306474267742628,0.014905296533522587,0.023634291722629437,0.033982164365293076,0.05226133016432831,0.08136414702225048,0.10427785668124116,0.14398227621592713,0.17516198041930284,0.20424881001837625,0.24113925936714561,0.30801816755988837,0.4417574692152393,0.6134462026051795,0.7224127431860659,0.8123670871052299,0.8836034360322212,0.9599535052801201,0.9938341615843364,0.9994239531871878,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,8.643149426284882e-5,1.463606467553496e-4,7.72543663791566e-4,9.29122515888889e-4,0.0012234646005099756,0.0017761543691521546,0.0022729870223737224,0.002783327605468249,0.003390995892369715,0.004098390974870229,0.005908838716328307,0.009002291060448002,0.012385528017155614,0.01819529788279107,0.027612495420061563,0.04121655345093067,0.06554904908666975,0.09016095466714663,0.11741259940103263,0.15930727339799725,0.18651243271951676,0.2149677796355717,0.272002327584414,0.3436828214179618,0.5012872050192274,0.6519837087064149,0.7529078918212763,0.8256552272727856,0.9042016690682191,0.9703605287745946,0.996698528745324,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.643149426284882e-5,1.3432105734378217e-4,2.101772907972701e-4,9.29122515888889e-4,0.0011282070160420457,0.0015335973628797892,0.001966156020112446,0.002472127688555457,0.002878717581289255,0.003792221929374334,0.005175282300088096,0.007140499545151455,0.010257184565806434,0.014543531143453048,0.022127529685832276,0.031676135670678875,0.050504023509623186,0.07721829976509119,0.09988481069673348,0.13063673436716483,0.17108446314776762,0.19405670984411394,0.22657781126057625,0.290451199038797,0.3923936281213227,0.5444397332736283,0.6793878281604528,0.7687678182713804,0.8447515686690359,0.9221957601773486,0.9856526728418058,0.9983808377044411,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,8.643149426284882e-5,1.463606467553496e-4,7.72543663791566e-4,9.29122515888889e-4,0.0014024256149955474,0.0017549597170824075,0.0022729870223737224,0.002783327605468249,0.003242360521456965,0.0040832742894644355,0.005850393951733934,0.008952190962956614,0.011975812886117378,0.01781043621939851,0.026527231344726423,0.03952346462618588,0.06218424662291322,0.08488284039245098,0.10731914282038964,0.14596786167006828,0.17824557161354795,0.2045446525383322,0.24542390491649815,0.31443065909005125,0.44838546177333677,0.5984216334981127,0.7022871593161276,0.7940041576982892,0.8605852936668085,0.9287563013469834,0.9910030407004077,0.9985209037441365,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.643149426284882e-5,1.3432105734378217e-4,2.101772907972701e-4,8.572380230276874e-4,0.0010706689316232851,0.0015910592219740515,0.0019719130380416693,0.0023407994781630345,0.002835866913343586,0.0037520872900963197,0.005267494883435273,0.007143087194325218,0.010162095479424236,0.013486658995563979,0.021477407905044373,0.031194499940046784,0.0493463814827472,0.07251204392221948,0.09335063145379763,0.11800327746428932,0.1618260830800192,0.1853707779514895,0.2151706192359212,0.2736040904466913,0.35235063174265147,0.5056839379023254,0.6351585810907789,0.7277170829842481,0.8117567629675485,0.8767476260384939,0.9386738579616982,0.9930538670086011,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,8.643149426284882e-5,1.463606467553496e-4,7.549075308181403e-4,9.29122515888889e-4,0.0013264450139073517,0.0017348282076964543,0.0022729870223737224,0.002763593270141524,0.0031373581310307885,0.003999310088599825,0.006111525866028811,0.008914010099101269,0.01197581288611738,0.016267715888734012,0.025274861298794808,0.03825779927891807,0.05955087830188848,0.07964624484845186,0.10075253973152766,0.1305587678957805,0.17005898379799436,0.19529537939093175,0.2270954253443716,0.28938505949619264,0.39594946729570907,0.5487055150610971,0.661357887077654,0.7512736369114668,0.8245183827239202,0.8908356988324913,0.9566284804001742,0.9953714297983697,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,8.643149426284882e-5,6.72447777147578e-4,7.926190071489413e-4,0.0010556164359644376,0.0015910592219740515,0.0019194660029275671,0.0023407994781630345,0.002873670662435622,0.003622488191012256,0.005388007121467287,0.007166560582411549,0.00995059026323702,0.013545332436131848,0.01988840676683178,0.030577800958121848,0.045003576010802376,0.0712874680367155,0.086962331434515025,0.10915194865308087,0.1460752310574131,0.1757286314579058,0.20618469656094446,0.2443669525314254,0.3174661962349889,0.4481997528117035,0.5964172685311306,0.6868332169680205,0.7709965584988124,0.8401343680763335,0.9016770141073659,0.9654195831813105,0.9977264071868894,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,8.643149426284882e-5,1.3432105734378217e-4,7.549075308181403e-4,9.29122515888889e-4,0.0013264450139073515,0.001637540622481356,0.0020972796256864784,0.0026045752076602514,0.0031365356998980425,0.004307432909518391,0.005917901506225252,0.008724834891132908,0.011543278300039827,0.015013580624761378,0.024279876090680094,0.03612468973885814,0.05710288997004392,0.077282397239276,0.09446132670450096,0.12117898495726119,0.160448133817906,0.18494365937531054,0.21341625728585725,0.27177307390319616,0.3527833990165617,0.49974197326471365,0.624310265121628,0.70944442843266875,0.7908716458931528,0.8587045300694301,0.911530015895949,0.9768660272362231,0.9984326789488184,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,8.643149426284882e-5,1.6963745374165898e-4,7.926190071489414e-4,0.0010363394525847037,0.0013501230068120736,0.0017658438910489462,0.0023221684041119448,0.0028013970192335602,0.0035120256602364816,0.004869293788255486,0.007654017520719811,0.009818495787740428,0.012877418059862335,0.017496223396238436,0.028449862704550265,0.04441601115027257,0.06898493367145067,0.08368296953580286,0.10250966986442869,0.13252686565573807,0.16611440750424358,0.19406367844351677,0.22345280965583258,0.2896273436960405,0.3949258334011605,0.5508904497980975,0.648029652389412,0.732302830600947,0.8049118291240693,0.8694903091776189,0.9188262357553323,0.9860793461016154,0.9990969505569487,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,8.643149426284882e-5,1.3432105734378217e-4,7.549075308181403e-4,8.572380230276875e-4,0.001089945915003019,0.0015387566137905775,0.0018766193468410825,0.0024603729411459625,0.003014711583912818,0.003965522210551102,0.005968142018788084,0.00869535976170712,0.01148581242908638,0.014804799460960185,0.02246706135230338,0.035313206969825435,0.060631336169921037,0.07609168946900444,0.0885168626786176,0.1116125061397493,0.1413533570467376,0.1750453677083978,0.20340024964676384,0.24475414107314475,0.3155796956789773,0.44696046142671214,0.590910289725558,0.6755018691412413,0.7550935607285074,0.8213705295692637,0.876473291095624,0.9259260710957935,0.9898924136513104,0.9990969505569487,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,8.643149426284882e-5,1.6963745374165898e-4,7.72543663791566e-4,9.29122515888889e-4,0.0013501230068120736,0.001703575824652099,0.002339792501507818,0.0026385155363579725,0.003387076305946822,0.004810323470107992,0.006979431422627093,0.009134903065779344,0.012313767891929119,0.016336739925996928,0.028045234610957506,0.04713639669700104,0.06528791717237488,0.08170165671169277,0.09484086864261536,0.12356125502381055,0.15215483455991383,0.18126498108456537,0.21251618063046143,0.2683521535531721,0.35144864143042487,0.49199531790357315,0.6190798317933357,0.6969547886578258,0.7753585246102207,0.8386681218054368,0.8794783461344806,0.9333395575991289,0.993798223349765,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,8.643149426284882e-5,1.3432105734378217e-4,7.549075308181403e-4,7.926190071489413e-4,0.0010556164359644378,0.0013501230068120736,0.0018105921683887075,0.002367851444641608,0.002902772688957285,0.003870096127997438,0.005618644894103609,0.008259972743749655,0.010899334782395478,0.01371403913854279,0.0198844831685497,0.03457281434553547,0.05972696281333905,0.0737083000937427,0.08628668219373851,0.10647613085002887,0.13287035301536473,0.16293664192751026,0.1901815587735445,0.224321742248382,0.29291550360194346,0.3944603052851527,0.5482225433813567,0.6403209772991676,0.7208174875593852,0.7902735458904055,0.8509065790767615,0.886814592312944,0.9399180237555983,0.9944645410060792,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,8.643149426284882e-5,1.463606467553496e-4,7.549075308181403e-4,9.29122515888889e-4,0.0013501230068120736,0.0015387566137905775,0.0021055159725914927,0.0024603729411459625,0.0029576067802859437,0.004339439522089363,0.006926835948723178,0.008972133914960913,0.012121515587966532,0.016152996775363877,0.02720155667197217,0.048187082558028185,0.06465060124610271,0.07965328164946081,0.09080534350116042,0.11467434904535724,0.14195152525109103,0.17203681432833262,0.20406692837040463,0.2414650143091784,0.31820534117107263,0.44391714929867565,0.5848343330030557,0.6664612527900073,0.7431057965138805,0.8041478788626502,0.8605149216448597,0.891206948257672,0.9484815578363742,0.9973627642467217,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,8.643149426284882e-5,1.3432105734378217e-4,2.115573703566101e-4,7.926190071489413e-4,9.29122515888889e-4,0.0013501230068120736,0.001741379573744135,0.002339792501507818,0.0026385155363579725,0.003886628999695229,0.00515419596821632,0.008044231004263998,0.010484059214528043,0.013208328240946747,0.019734716453347026,0.03736167831667782,0.057002878332442816,0.06952359396852596,0.08397584327996255,0.10231951175096021,0.12318422049768622,0.14863951516328716,0.18027745392267397,0.21089847062792724,0.26986148719170633,0.35316735801163784,0.49518873775484296,0.6113961385502309,0.6920963268893675,0.7667722513115891,0.8191019315208374,0.8631577499298406,0.8982694813314391,0.9616282478728159,0.9984326789488184,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
