stats_type,popgrp,age_group_m3,all_locations,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,1,0_14,1,0.1798837661054959,0.9997133185127308,0.9996194343109256,-40
within-group,1,0_14,1,0.1798837661054959,0.9995953420314658,0.9994604441289666,-39
within-group,1,0_14,1,0.1798837661054959,0.9994299712891608,0.9992429669005144,-38
within-group,1,0_14,1,0.1798837661054959,0.9992045214364308,0.99894302386963,-37
within-group,1,0_14,1,0.1798837661054959,0.9988867066709424,0.9985182007967386,-36
within-group,1,0_14,1,0.1798837661054959,0.9985007619286445,0.9979992798472556,-35
within-group,1,0_14,1,0.1798837661054959,0.9980058213685106,0.9973336134926712,-34
within-group,1,0_14,1,0.1798837661054959,0.997392421128615,0.9965052837995944,-33
within-group,1,0_14,1,0.1798837661054959,0.9966223437727078,0.9954651032922456,-32
within-group,1,0_14,1,0.1798837661054959,0.9956853827838442,0.9942061194574972,-31
within-group,1,0_14,1,0.1798837661054959,0.9945906970702992,0.992747330160186,-30
within-group,1,0_14,1,0.1798837661054959,0.9932935216331424,0.9910312782141908,-29
within-group,1,0_14,1,0.1798837661054959,0.9917689481548612,0.9890177600279983,-28
within-group,1,0_14,1,0.1798837661054959,0.9900054447308424,0.9867152269096768,-27
within-group,1,0_14,1,0.1798837661054959,0.9879717093119968,0.9840808843681758,-26
within-group,1,0_14,1,0.1798837661054959,0.985697693984352,0.9811584926351482,-25
within-group,1,0_14,1,0.1798837661054959,0.9832098710080824,0.977996372443368,-24
within-group,1,0_14,1,0.1798837661054959,0.9804514004688092,0.9745383708216638,-23
within-group,1,0_14,1,0.1798837661054959,0.9774143335499796,0.9707838265698367,-22
within-group,1,0_14,1,0.1798837661054959,0.9740739344412702,0.9667102277471344,-21
within-group,1,0_14,1,0.1798837661054959,0.9703477975445172,0.9622514896442496,-20
within-group,1,0_14,1,0.1798837661054959,0.9662106940903634,0.9574089057621326,-19
within-group,1,0_14,1,0.1798837661054959,0.961578440193752,0.9520310918023458,-18
within-group,1,0_14,1,0.1798837661054959,0.9562932645821486,0.945984625986038,-17
within-group,1,0_14,1,0.1798837661054959,0.9501919336704968,0.9390882562342032,-16
within-group,1,0_14,1,0.1798837661054959,0.9432065712972918,0.9313139895998176,-15
within-group,1,0_14,1,0.1798837661054959,0.9351801934144958,0.9225302915247284,-14
within-group,1,0_14,1,0.1798837661054959,0.9259412026153424,0.9125696635482492,-13
within-group,1,0_14,1,0.1798837661054959,0.9155436679044482,0.901568836845104,-12
within-group,1,0_14,1,0.1798837661054959,0.9041729005109596,0.8896948680999646,-11
within-group,1,0_14,1,0.1798837661054959,0.8920610012392416,0.8771634054652777,-10
within-group,1,0_14,1,0.1798837661054959,0.8789622045306725,0.8636937134564909,-9
within-group,1,0_14,1,0.1798837661054959,0.8648277054496345,0.8492483115310305,-8
within-group,1,0_14,1,0.1798837661054959,0.8494379689087685,0.8335970963373823,-7
within-group,1,0_14,1,0.1798837661054959,0.8325350367619874,0.8164699936570113,-6
within-group,1,0_14,1,0.1798837661054959,0.8143631841153833,0.7981193346837627,-5
within-group,1,0_14,1,0.1798837661054959,0.7947571520599819,0.7783507490311526,-4
within-group,1,0_14,1,0.1798837661054959,0.7740634401773996,0.7575396461036592,-3
within-group,1,0_14,1,0.1798837661054959,0.7522380307583041,0.7356080451484563,-2
within-group,1,0_14,1,0.1798837661054959,0.7292417001052748,0.7125563075923473,-1
within-group,1,0_14,1,0.1798837661054959,0.705052269436427,0.6883249887367703,0
within-group,1,0_14,1,0.1798837661054959,0.6794723200558146,0.6627793272891239,1
within-group,1,0_14,1,0.1798837661054959,0.6525567311881819,0.6357805707646051,2
within-group,1,0_14,1,0.1798837661054959,0.6242394675817613,0.6074493706888829,3
