stats_type,popgrp,age_group_m3,region_name,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,1,0_14,Central,0.05129902242330484,0.9999870616819596,0.9992324773235258,-40
within-group,4,0_14,Eastern,0.06814472511805238,0.9999367356573386,0.9992324773235258,-40
within-group,7,0_14,Northeastern,0.0076095769551185,0.9919633430000756,0.9992324773235258,-40
within-group,10,0_14,Western,0.05283044160902016,0.9995604535656428,0.9992324773235258,-40
within-group,1,0_14,Central,0.05129902242330484,0.9999796866343637,0.9989777021535772,-39
within-group,4,0_14,Eastern,0.06814472511805238,0.9999198108165612,0.9989777021535772,-39
within-group,7,0_14,Northeastern,0.0076095769551185,0.9892874246587884,0.9989777021535772,-39
within-group,10,0_14,Western,0.05283044160902016,0.9994080953207788,0.9989777021535772,-39
within-group,1,0_14,Central,0.05129902242330484,0.999967030243966,0.9986708778117276,-38
within-group,4,0_14,Eastern,0.06814472511805238,0.999898019558191,0.9986708778117276,-38
within-group,7,0_14,Northeastern,0.0076095769551185,0.9860904898115478,0.9986708778117276,-38
within-group,10,0_14,Western,0.05283044160902016,0.9992162418287666,0.9986708778117276,-38
within-group,1,0_14,Central,0.05129902242330484,0.9999541974879984,0.9983021231040264,-37
within-group,4,0_14,Eastern,0.06814472511805238,0.9998679635800534,0.9983021231040264,-37
within-group,7,0_14,Northeastern,0.0076095769551185,0.9823631841992712,0.9983021231040264,-37
within-group,10,0_14,Western,0.05283044160902016,0.9989570118075995,0.9983021231040264,-37
within-group,1,0_14,Central,0.05129902242330484,0.9999350542485465,0.9978638547336346,-36
within-group,4,0_14,Eastern,0.06814472511805238,0.9998301224322008,0.9978638547336346,-36
within-group,7,0_14,Northeastern,0.0076095769551185,0.9779386609007452,0.9978638547336346,-36
within-group,10,0_14,Western,0.05283044160902016,0.99864287451841,0.9978638547336346,-36
within-group,1,0_14,Central,0.05129902242330484,0.9999065290182482,0.9973562512796068,-35
within-group,4,0_14,Eastern,0.06814472511805238,0.9997847921756464,0.9973562512796068,-35
within-group,7,0_14,Northeastern,0.0076095769551185,0.9729282140388256,0.9973562512796068,-35
within-group,10,0_14,Western,0.05283044160902016,0.9982536692689624,0.9973562512796068,-35
within-group,1,0_14,Central,0.05129902242330484,0.9998740774547128,0.9967704799163306,-34
within-group,4,0_14,Eastern,0.06814472511805238,0.9997183456150324,0.9967704799163306,-34
within-group,7,0_14,Northeastern,0.0076095769551185,0.9673063762156626,0.9967704799163306,-34
within-group,10,0_14,Western,0.05283044160902016,0.9977711521046592,0.9967704799163306,-34
within-group,1,0_14,Central,0.05129902242330484,0.9998295893834732,0.996102175939236,-33
within-group,4,0_14,Eastern,0.06814472511805238,0.9996245599092184,0.996102175939236,-33
within-group,7,0_14,Northeastern,0.0076095769551185,0.9609330239765548,0.996102175939236,-33
within-group,10,0_14,Western,0.05283044160902016,0.997213413218373,0.996102175939236,-33
within-group,1,0_14,Central,0.05129902242330484,0.9997595361832736,0.9953433715271506,-32
within-group,4,0_14,Eastern,0.06814472511805238,0.9994896195973226,0.9953433715271506,-32
within-group,7,0_14,Northeastern,0.0076095769551185,0.954096537075752,0.9953433715271506,-32
within-group,10,0_14,Western,0.05283044160902016,0.9965372479901814,0.9953433715271506,-32
within-group,1,0_14,Central,0.05129902242330484,0.9996609192459772,0.994490490496612,-31
within-group,4,0_14,Eastern,0.06814472511805238,0.9992934026782354,0.994490490496612,-31
within-group,7,0_14,Northeastern,0.0076095769551185,0.9468595282116984,0.994490490496612,-31
within-group,10,0_14,Western,0.05283044160902016,0.9957498961202752,0.994490490496612,-31
within-group,1,0_14,Central,0.05129902242330484,0.9995193828844204,0.993553709941984,-30
within-group,4,0_14,Eastern,0.06814472511805238,0.9990322928107204,0.993553709941984,-30
within-group,7,0_14,Northeastern,0.0076095769551185,0.939494228717537,0.993553709941984,-30
within-group,10,0_14,Western,0.05283044160902016,0.9948249174017134,0.993553709941984,-30
within-group,1,0_14,Central,0.05129902242330484,0.9993200767874524,0.9925000262227088,-29
within-group,4,0_14,Eastern,0.06814472511805238,0.99868636462499,0.9925000262227088,-29
within-group,7,0_14,Northeastern,0.0076095769551185,0.931615695001518,0.9925000262227088,-29
within-group,10,0_14,Western,0.05283044160902016,0.9937722178445548,0.9925000262227088,-29
within-group,1,0_14,Central,0.05129902242330484,0.9990457068481252,0.9913428793312422,-28
within-group,4,0_14,Eastern,0.06814472511805238,0.9982498053575616,0.9913428793312422,-28
within-group,7,0_14,Northeastern,0.0076095769551185,0.9236711013756708,0.9913428793312422,-28
within-group,10,0_14,Western,0.05283044160902016,0.9925768653569332,0.9913428793312422,-28
within-group,1,0_14,Central,0.05129902242330484,0.9986686109325144,0.9900249043564748,-27
within-group,4,0_14,Eastern,0.06814472511805238,0.9976598368335116,0.9900249043564748,-27
within-group,7,0_14,Northeastern,0.0076095769551185,0.9154604562177704,0.9900249043564748,-27
within-group,10,0_14,Western,0.05283044160902016,0.991182675571362,0.9900249043564748,-27
within-group,1,0_14,Central,0.05129902242330484,0.998215266338114,0.9885985238232808,-26
within-group,4,0_14,Eastern,0.06814472511805238,0.9969767754295764,0.9885985238232808,-26
within-group,7,0_14,Northeastern,0.0076095769551185,0.9074730221433712,0.9885985238232808,-26
within-group,10,0_14,Western,0.05283044160902016,0.9895684286898964,0.9885985238232808,-26
within-group,1,0_14,Central,0.05129902242330484,0.9976778491781784,0.9870451549713752,-25
within-group,4,0_14,Eastern,0.06814472511805238,0.9961670508081248,0.9870451549713752,-25
within-group,7,0_14,Northeastern,0.0076095769551185,0.8993460085404372,0.9870451549713752,-25
within-group,10,0_14,Western,0.05283044160902016,0.9878025427171584,0.9870451549713752,-25
within-group,1,0_14,Central,0.05129902242330484,0.99702764017885,0.985358059844133,-24
within-group,4,0_14,Eastern,0.06814472511805238,0.9952340366913576,0.985358059844133,-24
within-group,7,0_14,Northeastern,0.0076095769551185,0.89103158786268,0.985358059844133,-24
within-group,10,0_14,Western,0.05283044160902016,0.9858710560370528,0.985358059844133,-24
within-group,1,0_14,Central,0.05129902242330484,0.9962061899335468,0.983490108885934,-23
within-group,4,0_14,Eastern,0.06814472511805238,0.994166166128615,0.983490108885934,-23
within-group,7,0_14,Northeastern,0.0076095769551185,0.8823688378615169,0.983490108885934,-23
within-group,10,0_14,Western,0.05283044160902016,0.9837564645944376,0.983490108885934,-23
within-group,1,0_14,Central,0.05129902242330484,0.9952849988769232,0.9814628882713948,-22
within-group,4,0_14,Eastern,0.06814472511805238,0.992938449921434,0.9814628882713948,-22
within-group,7,0_14,Northeastern,0.0076095769551185,0.8735245075791657,0.9814628882713948,-22
within-group,10,0_14,Western,0.05283044160902016,0.9814051785834988,0.9814628882713948,-22
within-group,1,0_14,Central,0.05129902242330484,0.9942077742304286,0.9792188889711686,-21
within-group,4,0_14,Eastern,0.06814472511805238,0.9915024354978096,0.9792188889711686,-21
within-group,7,0_14,Northeastern,0.0076095769551185,0.8644826280808436,0.9792188889711686,-21
within-group,10,0_14,Western,0.05283044160902016,0.978776830222258,0.9792188889711686,-21
within-group,1,0_14,Central,0.05129902242330484,0.9929539622684695,0.9767511564969876,-20
within-group,4,0_14,Eastern,0.06814472511805238,0.9898059636228907,0.9767511564969876,-20
within-group,7,0_14,Northeastern,0.0076095769551185,0.8551065649445532,0.9767511564969876,-20
