stats_type,popgrp,age_group_m3,all_locations,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,1,0_14,1,0.1798837661054959,0.8913143356336388,0.8824062839751696,-1
within-group,1,0_14,1,0.1798837661054959,0.8805628827743655,0.8714071526471548,0
within-group,1,0_14,1,0.1798837661054959,0.8688409327243587,0.859446965986733,1
within-group,1,0_14,1,0.1798837661054959,0.8561984475471647,0.8465866756667102,2
within-group,1,0_14,1,0.1798837661054959,0.8425665089974875,0.8327615543887444,3
within-group,1,0_14,1,0.1798837661054959,0.8280172454554137,0.8180516290044997,4
within-group,1,0_14,1,0.1798837661054959,0.8124693337903964,0.8023396792842226,5
within-group,1,0_14,1,0.1798837661054959,0.7960302796136308,0.7857910726608216,6
within-group,1,0_14,1,0.1798837661054959,0.7786711478615774,0.7683447965656217,7
within-group,1,0_14,1,0.1798837661054959,0.7604515862947058,0.7501053484368398,8
within-group,1,0_14,1,0.1798837661054959,0.7414517672759805,0.7311319132774261,9
within-group,1,0_14,1,0.1798837661054959,0.721645157852615,0.7113906473423937,10
within-group,1,0_14,1,0.1798837661054959,0.7011533403940496,0.6909512009855221,11
within-group,1,0_14,1,0.1798837661054959,0.6797286321291766,0.6696052665855565,12
within-group,1,0_14,1,0.1798837661054959,0.6575712443131427,0.6475284997085905,13
within-group,1,0_14,1,0.1798837661054959,0.6345943415648085,0.6246517606439126,14
within-group,1,0_14,1,0.1798837661054959,0.6107529240175532,0.6009443916228644,15
within-group,1,0_14,1,0.1798837661054959,0.5861010043887581,0.5764378520217803,16
within-group,1,0_14,1,0.1798837661054959,0.560616627836004,0.5511564709568023,17
within-group,1,0_14,1,0.1798837661054959,0.5343391143026646,0.5250648071492896,18
within-group,1,0_14,1,0.1798837661054959,0.507187579166116,0.49811513305968314,19
within-group,1,0_14,1,0.1798837661054959,0.479441785922135,0.4705616771767197,20
within-group,1,0_14,1,0.1798837661054959,0.45111630893837434,0.4424248196185412,21
within-group,1,0_14,1,0.1798837661054959,0.4224119796030688,0.4139314598107288,22
