daily_time,utci,cdf,pmf,Year
2G_apr2sep,7,0.9317071531401856,0.009168592197468017,2020
2G_apr2sep,8,0.9217115970402852,0.009995556099900438,2020
2G_apr2sep,9,0.9108105334069138,0.0109010636333714,2020
2G_apr2sep,10,0.8987664439891767,0.012044089417737047,2020
2G_apr2sep,11,0.8855601612583937,0.013206282730783059,2020
2G_apr2sep,12,0.87087757225491,0.014682589003483626,2020
2G_apr2sep,13,0.8544527188672545,0.016424853387655536,2020
2G_apr2sep,14,0.8359960368007727,0.018456682066481767,2020
2G_apr2sep,15,0.8150656061349636,0.02093043066580913,2020
2G_apr2sep,16,0.7916877886531147,0.02337781748184886,2020
2G_apr2sep,17,0.7652411674488235,0.0264466212042912,2020
2G_apr2sep,18,0.7359126961986594,0.029328471250164134,2020
2G_apr2sep,19,0.7035911023909964,0.032321593807662974,2020
2G_apr2sep,20,0.6690395418477907,0.03455156054320574,2020
2G_apr2sep,21,0.6324260823225903,0.03661345952520034,2020
2G_apr2sep,22,0.5944150109703936,0.038011071352196724,2020
2G_apr2sep,23,0.5548981189451576,0.039516892025236006,2020
2G_apr2sep,24,0.5136611013065335,0.041237017638624085,2020
2G_apr2sep,25,0.4699312715778598,0.04372982972867373,2020
2G_apr2sep,26,0.4220500715535443,0.04788120002431551,2020
2G_apr2sep,27,0.3701071119645733,0.051942959588970994,2020
2G_apr2sep,28,0.3172690439026698,0.0528380680619035,2020
2G_apr2sep,29,0.2686261785095845,0.04864286539308532,2020
2G_apr2sep,30,0.22772592019292992,0.04090025831665456,2020
2G_apr2sep,31,0.19279929509900484,0.03492662509392508,2020
2G_apr2sep,32,0.1617082433567805,0.031091051742224346,2020
2G_apr2sep,33,0.13283129061213528,0.028876952744645218,2020
2G_apr2sep,34,0.10590308883114125,0.026928201780994032,2020
2G_apr2sep,35,0.08063711862069906,0.02526597021044219,2020
2G_apr2sep,36,0.05782595492966896,0.022811163691030097,2020
2G_apr2sep,37,0.03841333265256949,0.019412622277099466,2020
2G_apr2sep,38,0.02309530665038996,0.015318026002179533,2020
2G_apr2sep,39,0.012485575104721,0.01060973154566896,2020
2G_apr2sep,40,0.00586519010036958,0.00662038500435142,2020
3G_oct2mar,-40,0.9981442408857168,NA,1990
3G_oct2mar,-39,0.997521304597598,6.22936288118825e-4,1990
3G_oct2mar,-38,0.9967808647111824,7.404398864155892e-4,1990
3G_oct2mar,-37,0.9958836847885968,8.971799225856447e-4,1990
3G_oct2mar,-36,0.9948270018991388,0.0010566828894580382,1990
3G_oct2mar,-35,0.9935811966278214,0.0012458052713173462,1990
3G_oct2mar,-34,0.9921656939555292,0.0014155026722921793,1990
3G_oct2mar,-33,0.9906024188470006,0.0015632751085286056,1990
3G_oct2mar,-32,0.9888119264618774,0.001790492385123188,1990
3G_oct2mar,-31,0.986857749509495,0.001954176952382425,1990
3G_oct2mar,-30,0.9847165866926444,0.002141162816850617,1990
3G_oct2mar,-29,0.9823297429163362,0.0023868437763081563,1990
3G_oct2mar,-28,0.9797297143536932,0.0026000285626430752,1990
3G_oct2mar,-27,0.9768206529920236,0.0029090613616695737,1990
3G_oct2mar,-26,0.9737370379603862,0.0030836150316373434,1990
3G_oct2mar,-25,0.9704002177682988,0.003336820192087475,1990
3G_oct2mar,-24,0.9667899354400972,0.0036102823282015972,1990
3G_oct2mar,-23,0.9628700013843836,0.003919934055713559,1990
3G_oct2mar,-22,0.958651449817682,0.004218551566701589,1990
3G_oct2mar,-21,0.9540214620503752,0.004629987767306831,1990
3G_oct2mar,-20,0.9489226636266348,0.005098798423740392,1990
3G_oct2mar,-19,0.943422944280378,0.005499719346256815,1990
3G_oct2mar,-18,0.9374289477233452,0.00599399655703281,1990
3G_oct2mar,-17,0.930733774113247,0.006695173610098193,1990
3G_oct2mar,-16,0.9232116027375884,0.007522171375658582,1990
3G_oct2mar,-15,0.9147399524314486,0.008471650306139833,1990
3G_oct2mar,-14,0.905232445567382,0.00950750686406654,1990
3G_oct2mar,-13,0.8947996662395492,0.01043277932783282,1990
3G_oct2mar,-12,0.8834833695133522,0.01131629672619705,1990
3G_oct2mar,-11,0.8713868963736419,0.012096473139710295,1990
3G_oct2mar,-10,0.8587096203734538,0.012677276000188087,1990
3G_oct2mar,-9,0.8451405097319696,0.013569110641484139,1990
3G_oct2mar,-8,0.8306033728859772,0.014537136845992449,1990
3G_oct2mar,-7,0.8147474745703651,0.01585589831561207,1990
3G_oct2mar,-6,0.7976591346353978,0.017088339934967278,1990
3G_oct2mar,-5,0.779019708644024,0.018639425991373804,1990
3G_oct2mar,-4,0.7590181620820166,0.020001546562007477,1990
3G_oct2mar,-3,0.7374867570039029,0.021531405078113686,1990
3G_oct2mar,-2,0.7144198085412551,0.023066948462647785,1990
3G_oct2mar,-1,0.6902698335452843,0.024149974995970824,1990
3G_oct2mar,0,0.6650326068334791,0.025237226711805172,1990
3G_oct2mar,1,0.6387447767052405,0.026287830128238543,1990
3G_oct2mar,2,0.6116604621098143,0.027084314595426262,1990
3G_oct2mar,3,0.5835271570000834,0.02813330510973089,1990
3G_oct2mar,4,0.5547880446308121,0.02873911236927129,1990
3G_oct2mar,5,0.5255830253402156,0.02920501929059649,1990
3G_oct2mar,6,0.49592746259076925,0.029655562749446363,1990
3G_oct2mar,7,0.46615078230229634,0.029776680288472912,1990
3G_oct2mar,8,0.4362131646410654,0.02993761766123093,1990
3G_oct2mar,9,0.40579083910424696,0.03042232553681845,1990
3G_oct2mar,10,0.3757695876973794,0.030021251406867566,1990
3G_oct2mar,11,0.3462028284109592,0.02956675928642022,1990
3G_oct2mar,12,0.3166910445783961,0.029511783832563088,1990
3G_oct2mar,13,0.28772315203968996,0.02896789253870613,1990
3G_oct2mar,14,0.25941592455785933,0.02830722748183062,1990
3G_oct2mar,15,0.23234249918852032,0.027073425369339016,1990
3G_oct2mar,16,0.20597578119616763,0.026366717992352684,1990
3G_oct2mar,17,0.1810636003268081,0.024912180869359535,1990
3G_oct2mar,18,0.15788133434709586,0.023182265979712235,1990
3G_oct2mar,19,0.13649474532032385,0.021386589026772013,1990
3G_oct2mar,20,0.11666436501673472,0.019830380303589135,1990
3G_oct2mar,21,0.0987973375013258,0.017867027515408918,1990
3G_oct2mar,22,0.08250331999182267,0.016294017509503128,1990
3G_oct2mar,23,0.067881110511312,0.01462220948051067,1990
3G_oct2mar,24,0.05448983541624749,0.013391275095064513,1990
3G_oct2mar,25,0.04248389183642953,0.012005943579817956,1990
3G_oct2mar,26,0.03224042465819053,0.010243467178239006,1990
3G_oct2mar,27,0.02359424915046161,0.008646175507728917,1990
3G_oct2mar,28,0.01669718477513556,0.006897064375326049,1990
3G_oct2mar,29,0.01153109170321215,0.00516609307192341,1990
3G_oct2mar,30,0.00764775521641135,0.0038833364868008004,1990
3G_oct2mar,31,0.00477096988488734,0.0028767853315240094,1990
3G_oct2mar,32,0.0026519990120532,0.0021189708728341404,1990
3G_oct2mar,33,0.00131296415764292,0.00133903485441028,1990
3G_oct2mar,34,5.856628247059999e-4,7.273013329369201e-4,1990
3G_oct2mar,35,2.159393749635769e-4,3.69723449742423e-4,1990
3G_oct2mar,36,6.2475289118324e-5,1.534640858452529e-4,1990
3G_oct2mar,37,1.6809793759425943e-5,4.5665495358898056e-5,1990
3G_oct2mar,38,3.9740857222800124e-6,1.283570803714593e-5,1990
3G_oct2mar,39,1.3986179863852146e-6,2.5754677358947977e-6,1990
3G_oct2mar,40,1.77570239944798e-7,1.2210477464404165e-6,1990
3G_oct2mar,-40,0.9997133185127308,NA,2020
3G_oct2mar,-39,0.9995953420314658,1.1797648126499194e-4,2020
3G_oct2mar,-38,0.9994299712891608,1.6537074230504878e-4,2020
3G_oct2mar,-37,0.9992045214364308,2.254498527299864e-4,2020
3G_oct2mar,-36,0.9988867066709424,3.1781476548842225e-4,2020
3G_oct2mar,-35,0.9985007619286445,3.8594474229791675e-4,2020
3G_oct2mar,-34,0.9980058213685106,4.94940560133883e-4,2020
3G_oct2mar,-33,0.997392421128615,6.13400239895534e-4,2020
3G_oct2mar,-32,0.9966223437727078,7.700773559072838e-4,2020
3G_oct2mar,-31,0.9956853827838442,9.369609888635333e-4,2020
3G_oct2mar,-30,0.9945906970702992,0.001094685713544985,2020
3G_oct2mar,-29,0.9932935216331424,0.0012971754371567945,2020
3G_oct2mar,-28,0.9917689481548612,0.001524573478281277,2020
3G_oct2mar,-27,0.9900054447308424,0.0017635034240187641,2020
3G_oct2mar,-26,0.9879717093119968,0.0020337354188455503,2020
3G_oct2mar,-25,0.985697693984352,0.0022740153276448183,2020
3G_oct2mar,-24,0.9832098710080824,0.0024878229762695936,2020
3G_oct2mar,-23,0.9804514004688092,0.00275847053927325,2020
3G_oct2mar,-22,0.9774143335499796,0.003037066918829545,2020
3G_oct2mar,-21,0.9740739344412702,0.0033403991087094242,2020
3G_oct2mar,-20,0.9703477975445172,0.0037261368967530517,2020
3G_oct2mar,-19,0.9662106940903634,0.0041371034541537455,2020
3G_oct2mar,-18,0.961578440193752,0.004632253896611371,2020
3G_oct2mar,-17,0.9562932645821486,0.005285175611603465,2020
3G_oct2mar,-16,0.9501919336704968,0.00610133091165177,2020
3G_oct2mar,-15,0.9432065712972918,0.006985362373205017,2020
3G_oct2mar,-14,0.9351801934144958,0.008026377882796032,2020
3G_oct2mar,-13,0.9259412026153424,0.009238990799153357,2020
3G_oct2mar,-12,0.9155436679044482,0.010397534710894218,2020
3G_oct2mar,-11,0.9041729005109596,0.011370767393488634,2020
3G_oct2mar,-10,0.8920610012392416,0.012111899271717963,2020
3G_oct2mar,-9,0.8789622045306725,0.01309879670856906,2020
3G_oct2mar,-8,0.8648277054496345,0.014134499081038032,2020
3G_oct2mar,-7,0.8494379689087685,0.01538973654086595,2020
3G_oct2mar,-6,0.8325350367619874,0.01690293214678118,2020
3G_oct2mar,-5,0.8143631841153833,0.018171852646604036,2020
3G_oct2mar,-4,0.7947571520599819,0.019606032055401457,2020
3G_oct2mar,-3,0.7740634401773996,0.02069371188258229,2020
3G_oct2mar,-2,0.7522380307583041,0.0218254094190955,2020
3G_oct2mar,-1,0.7292417001052748,0.022996330653029307,2020
3G_oct2mar,0,0.705052269436427,0.024189430668847822,2020
3G_oct2mar,1,0.6794723200558146,0.025579949380612366,2020
3G_oct2mar,2,0.6525567311881819,0.026915588867632678,2020
3G_oct2mar,3,0.6242394675817613,0.028317263606420617,2020
3G_oct2mar,4,0.594888722344194,0.02935074523756731,2020
3G_oct2mar,5,0.5645943977459519,0.030294324598242106,2020
3G_oct2mar,6,0.5338810672855737,0.030713330460378163,2020
3G_oct2mar,7,0.5029391215338259,0.0309419457517478,2020
3G_oct2mar,8,0.4719527104234728,0.030986411110353107,2020
3G_oct2mar,9,0.44131004951197855,0.030642660911494257,2020
3G_oct2mar,10,0.41048875274681823,0.030821296765160322,2020
3G_oct2mar,11,0.37975781865154673,0.0307309340952715,2020
3G_oct2mar,12,0.34852128852202846,0.03123653012951827,2020
3G_oct2mar,13,0.3170662276770373,0.03145506084499117,2020
3G_oct2mar,14,0.28559883405820646,0.03146739361883083,2020
3G_oct2mar,15,0.2550458534597889,0.030552980598417545,2020
3G_oct2mar,16,0.225840035844449,0.029205817615339913,2020
3G_oct2mar,17,0.19803074358498432,0.027809292259464685,2020
3G_oct2mar,18,0.1720574428756599,0.02597330070932441,2020
3G_oct2mar,19,0.1477954280468113,0.0242620148288486,2020
3G_oct2mar,20,0.12540022969342943,0.022395198353381884,2020
3G_oct2mar,21,0.10518756562408944,0.020212664069339983,2020
3G_oct2mar,22,0.08694749198070259,0.018240073643386853,2020
3G_oct2mar,23,0.07059628157621148,0.016351210404491112,2020
3G_oct2mar,24,0.05609897349543502,0.014497308080776455,2020
3G_oct2mar,25,0.04364888999544448,0.012450083499990543,2020
3G_oct2mar,26,0.0330304774422506,0.01061841255319388,2020
3G_oct2mar,27,0.0242534569435537,0.0087770204986969,2020
3G_oct2mar,28,0.01727272061321135,0.0069807363303423485,2020
3G_oct2mar,29,0.01188268773063563,0.005390032882575722,2020
3G_oct2mar,30,0.00784140658156399,0.0040412811490716394,2020
3G_oct2mar,31,0.00497233409757157,0.00286907248399242,2020
3G_oct2mar,32,0.00302599381642127,0.0019463402811503,2020
3G_oct2mar,33,0.00177402165819691,0.00125197215822436,2020
3G_oct2mar,34,9.777851021463054e-4,7.962365560506045e-4,2020
3G_oct2mar,35,5.270511595805363e-4,4.5073394256576907e-4,2020
3G_oct2mar,36,2.44507552368824e-4,2.8254360721171234e-4,2020
3G_oct2mar,37,9.682620763193484e-5,1.4768134473688917e-4,2020
3G_oct2mar,38,1.882670362040773e-5,7.79995040115271e-5,2020
3G_oct2mar,39,3.622257876495541e-6,1.5204445743912188e-5,2020
3G_oct2mar,40,7.712147170675047e-7,2.8510431594280365e-6,2020
